"","Top","p.value","FDR","summary.logFC","logFC","r","tf","CellType","tag"
"Megakaryocyte.NR3C1",356,0.947160289037704,0.955141976866674,0.0139193568704797,0.0139193568704797,-0.0891,"NR3C1","Megakaryocyte","ns"
"Megakaryocyte.NR4A1",185,0.15924232627266,0.309016189902082,0.404405151306657,0.404405151306657,0.131,"NR4A1","Megakaryocyte","ns"
"Megakaryocyte.NR5A1",277,0.536862359801856,0.695789123353307,0.0860020290013489,0.0860020290013489,-0.123,"NR5A1","Megakaryocyte","ns"
"Megakaryocyte.NR5A2",267,0.516773427566785,0.691062531666224,-0.156065332072428,-0.156065332072428,-0.104,"NR5A2","Megakaryocyte","ns"
"Megakaryocyte.NRF1",6,5.77171861914157e-06,0.000345341164045304,1.08907559625219,1.08907559625219,0.546,"NRF1","Megakaryocyte","***"
"Megakaryocyte.ONECUT1",25,0.000380059894078466,0.00545766007896677,-0.690984206702359,-0.690984206702359,-0.516,"ONECUT1","Megakaryocyte","**"
"Megakaryocyte.OTX2",28,0.000521467200266961,0.00668595446056568,-0.671366663418513,-0.671366663418513,-0.446,"OTX2","Megakaryocyte","**"
"Megakaryocyte.PAX2",212,0.231100420242091,0.391344579560899,-0.324733720780509,-0.324733720780509,-0.502,"PAX2","Megakaryocyte","ns"
"Megakaryocyte.PAX3",69,0.00724674482852306,0.0377040781657939,0.396191897294941,0.396191897294941,0.13,"PAX3","Megakaryocyte","*"
"Megakaryocyte.PAX5",218,0.281520835005899,0.463605411775769,0.28959169089389,0.28959169089389,0.0908,"PAX5","Megakaryocyte","ns"
"Megakaryocyte.PAX6",260,0.469919914315933,0.648850958613153,0.0812903219479047,0.0812903219479047,0.151,"PAX6","Megakaryocyte","ns"
"Megakaryocyte.PAX8",66,0.00607441475690347,0.0328722955566736,-0.62948256828908,-0.62948256828908,-0.33,"PAX8","Megakaryocyte","*"
"Megakaryocyte.PBX2",193,0.178661486163649,0.332328878408032,0.396689269093406,0.396689269093406,0.136,"PBX2","Megakaryocyte","ns"
"Megakaryocyte.PBX3",350,0.932470858010507,0.952088685710734,-0.0169060445376566,-0.0169060445376566,-0.0219,"PBX3","Megakaryocyte","ns"
"Megakaryocyte.PCGF2",216,0.270949114132869,0.450327462841204,-0.217747819997962,-0.217747819997962,-0.152,"PCGF2","Megakaryocyte","ns"
"Megakaryocyte.PDX1",59,0.00484041534270568,0.0294526967462939,-0.614415637622447,-0.614415637622447,-0.375,"PDX1","Megakaryocyte","*"
"Megakaryocyte.PGR",300,0.658078704500277,0.787191556400675,-0.0978408983202012,-0.0978408983202012,-0.114,"PGR","Megakaryocyte","ns"
"Megakaryocyte.PIN1",320,0.748328296393056,0.839315476155912,-0.0963369973283409,-0.0963369973283409,-0.19,"PIN1","Megakaryocyte","ns"
"Megakaryocyte.PITX1",241,0.387931234206827,0.577872668382784,0.0880034660368937,0.0880034660368937,0.408,"PITX1","Megakaryocyte","ns"
"Megakaryocyte.PKNOX1",101,0.0265395840964984,0.0943337692142863,0.622519231897514,0.622519231897514,0.245,"PKNOX1","Megakaryocyte","ns"
"Megakaryocyte.POU2F1",291,0.619742563196193,0.764562131228293,-0.125553639909755,-0.125553639909755,-0.13,"POU2F1","Megakaryocyte","ns"
"Megakaryocyte.POU2F2",264,0.504302250327686,0.683408704596599,-0.165900420480796,-0.165900420480796,-0.0438,"POU2F2","Megakaryocyte","ns"
"Megakaryocyte.POU4F2",15,8.97447439045107e-05,0.00197921767248592,-0.655834537605887,-0.655834537605887,-0.459,"POU4F2","Megakaryocyte","**"
"Megakaryocyte.POU5F1",132,0.0604125591329093,0.164303854005412,-0.353050446614136,-0.353050446614136,-0.201,"POU5F1","Megakaryocyte","ns"
"Megakaryocyte.PPARA",83,0.011599765448189,0.0501724794686729,0.595441504860594,0.595441504860594,0.228,"PPARA","Megakaryocyte","ns"
"Megakaryocyte.PPARD",161,0.103779008349558,0.231407850916094,0.445791183556062,0.445791183556062,0.292,"PPARD","Megakaryocyte","ns"
"Megakaryocyte.PPARG",230,0.343014528841219,0.535400938495642,0.241556099587322,0.241556099587322,0.0722,"PPARG","Megakaryocyte","ns"
"Megakaryocyte.PRDM1",325,0.766195025704314,0.846350813008765,-0.0558177146374714,-0.0558177146374714,0.0235,"PRDM1","Megakaryocyte","ns"
"Megakaryocyte.PRDM14",175,0.139766775286467,0.286721556159096,-0.304273975922623,-0.304273975922623,-0.101,"PRDM14","Megakaryocyte","ns"
"Megakaryocyte.PROX1",201,0.202942378331834,0.362469222990688,-0.277115438699427,-0.277115438699427,-0.15,"PROX1","Megakaryocyte","ns"
"Megakaryocyte.RARA",205,0.213186121130448,0.372007657354493,0.257817540860976,0.257817540860976,0.141,"RARA","Megakaryocyte","ns"
"Megakaryocyte.RARB",190,0.175446647826395,0.331501824050926,0.220302672263294,0.220302672263294,-0.0185,"RARB","Megakaryocyte","ns"
"Megakaryocyte.RARG",203,0.208619142711692,0.368937301642844,0.156537195398722,0.156537195398722,0.0438,"RARG","Megakaryocyte","ns"
"Megakaryocyte.RBPJ",345,0.893077389656041,0.929318211265272,-0.0321765034106818,-0.0321765034106818,0.0169,"RBPJ","Megakaryocyte","ns"
"Megakaryocyte.REL",3,7.19047357790023e-08,8.60460004822062e-06,1.35574678553494,1.35574678553494,0.634,"REL","Megakaryocyte","***"
"Megakaryocyte.RELA",351,0.933528721047485,0.952088685710734,-0.0173133387315421,-0.0173133387315421,0.0101,"RELA","Megakaryocyte","ns"
"Megakaryocyte.RELB",138,0.0696448248911234,0.181177479245748,-0.417623456273834,-0.417623456273834,-0.185,"RELB","Megakaryocyte","ns"
"Megakaryocyte.REST",292,0.627100783439559,0.768002924219832,-0.109067055414446,-0.109067055414446,-0.0286,"REST","Megakaryocyte","ns"
"Megakaryocyte.RFX1",168,0.117264467058568,0.250258712994882,-0.354420742948825,-0.354420742948825,-0.146,"RFX1","Megakaryocyte","ns"
"Megakaryocyte.RFX2",163,0.108127603499085,0.238146071510255,0.464152620991954,0.464152620991954,0.166,"RFX2","Megakaryocyte","ns"
"Megakaryocyte.RFX5",192,0.177810966826564,0.332328878408032,-0.384516568427345,-0.384516568427345,-0.169,"RFX5","Megakaryocyte","ns"
"Megakaryocyte.RUNX1",155,0.092785768672434,0.214903812602605,-0.409142617510702,-0.409142617510702,-0.152,"RUNX1","Megakaryocyte","ns"
"Megakaryocyte.RUNX2",148,0.0805173738629636,0.195309035248675,-0.338575586803761,-0.338575586803761,-0.249,"RUNX2","Megakaryocyte","ns"
"Megakaryocyte.RUNX3",224,0.310018227675145,0.496859570247218,-0.25017852080071,-0.25017852080071,-0.103,"RUNX3","Megakaryocyte","ns"
"Megakaryocyte.RXRA",287,0.579630605280467,0.725043161309015,-0.130705230150167,-0.130705230150167,-0.0824,"RXRA","Megakaryocyte","ns"
"Megakaryocyte.SATB1",157,0.0994663407847024,0.226801518076466,0.442453585131603,0.442453585131603,0.215,"SATB1","Megakaryocyte","ns"
"Megakaryocyte.SETDB1",79,0.00891617428588861,0.040379319766464,-0.576399387173001,-0.576399387173001,-0.279,"SETDB1","Megakaryocyte","*"
"Megakaryocyte.SIX2",90,0.0186459891181003,0.0735987534724536,-0.482808483612891,-0.482808483612891,-0.209,"SIX2","Megakaryocyte","ns"
"Megakaryocyte.SIX5",188,0.171435494387316,0.326195793371387,0.254633532112826,0.254633532112826,0.185,"SIX5","Megakaryocyte","ns"
"Megakaryocyte.SMAD1",51,0.00337569282098062,0.023762229857491,0.797207706046002,0.797207706046002,0.346,"SMAD1","Megakaryocyte","*"
"Megakaryocyte.SMAD3",232,0.349291349677327,0.538797192449096,0.152172617776436,0.152172617776436,0.0539,"SMAD3","Megakaryocyte","ns"
"Megakaryocyte.SMAD4",274,0.52922498398773,0.693400617706552,0.0954232382731899,0.0954232382731899,0.0505,"SMAD4","Megakaryocyte","ns"
"Megakaryocyte.SMAD5",304,0.668859574072535,0.789870352276448,0.0933940130447195,0.0933940130447195,0.0302,"SMAD5","Megakaryocyte","ns"
"Megakaryocyte.SNAI1",139,0.0702009946388092,0.181310482556349,0.287822167942541,0.287822167942541,0.371,"SNAI1","Megakaryocyte","ns"
"Megakaryocyte.SNAI2",144,0.0770332881816728,0.190119962928595,0.553101945265273,0.553101945265273,0.179,"SNAI2","Megakaryocyte","ns"
"Megakaryocyte.SNAPC4",127,0.0463760075628719,0.131094383583236,-0.426833902330021,-0.426833902330021,-0.308,"SNAPC4","Megakaryocyte","ns"
"Megakaryocyte.SOX10",250,0.427240841642712,0.613517848598934,-0.0983317322791515,-0.0983317322791515,-0.0404,"SOX10","Megakaryocyte","ns"
"Megakaryocyte.SOX11",42,0.00195032531470678,0.0165673734965575,-0.600270608908752,-0.600270608908752,-0.369,"SOX11","Megakaryocyte","*"
"Megakaryocyte.SOX13",191,0.177207627572103,0.332328878408032,0.311525803441959,0.311525803441959,0.171,"SOX13","Megakaryocyte","ns"
"Megakaryocyte.SOX2",60,0.00502854678928891,0.0300874716225786,-0.561227767737688,-0.561227767737688,-0.335,"SOX2","Megakaryocyte","*"
"Megakaryocyte.SOX4",65,0.00566337456054684,0.0312792533420971,-0.291486654364648,-0.291486654364648,-0.518,"SOX4","Megakaryocyte","*"
"Megakaryocyte.SOX6",135,0.0649054071141194,0.172600304844214,0.449680566385045,0.449680566385045,0.244,"SOX6","Megakaryocyte","ns"
"Megakaryocyte.SOX9",29,0.000578790691613643,0.00706924225754775,0.834849777232897,0.834849777232897,0.389,"SOX9","Megakaryocyte","**"
"Megakaryocyte.SP1",22,0.000226413039988549,0.00369464915254042,0.68443691697204,0.68443691697204,0.43,"SP1","Megakaryocyte","**"
"Megakaryocyte.SP2",111,0.0337534551522906,0.108537120616182,-0.433292564088242,-0.433292564088242,-0.249,"SP2","Megakaryocyte","ns"
"Megakaryocyte.SP3",170,0.122550852635206,0.258063760630735,0.334960230146967,0.334960230146967,0.151,"SP3","Megakaryocyte","ns"
"Megakaryocyte.SP4",89,0.0168471862478565,0.0679566276739378,0.492874535368048,0.492874535368048,0.299,"SP4","Megakaryocyte","ns"
"Megakaryocyte.SPDEF",137,0.0680035606759971,0.17819911155243,0.424734452223699,0.424734452223699,-0.132,"SPDEF","Megakaryocyte","ns"
"Megakaryocyte.SPI1",243,0.40748661764409,0.602006978330158,0.208724245578615,0.208724245578615,0.0841,"SPI1","Megakaryocyte","ns"
"Megakaryocyte.SPIB",112,0.0338611629777503,0.108537120616182,-0.605995477140207,-0.605995477140207,-0.235,"SPIB","Megakaryocyte","ns"
"Megakaryocyte.SREBF1",116,0.036644548527497,0.113408559666995,0.504905772932495,0.504905772932495,0.229,"SREBF1","Megakaryocyte","ns"
"Megakaryocyte.SREBF2",302,0.662205710398339,0.787191556400675,0.120895701166777,0.120895701166777,0.032,"SREBF2","Megakaryocyte","ns"
"Megakaryocyte.SRF",33,0.000734834881822131,0.00799411280527712,0.745505666459221,0.745505666459221,0.488,"SRF","Megakaryocyte","**"
"Megakaryocyte.STAT1",332,0.820706432314594,0.887450630123311,0.0451221038334437,0.0451221038334437,0.00672,"STAT1","Megakaryocyte","ns"
"Megakaryocyte.STAT2",36,0.00136290669989792,0.0135912084795376,0.43785616777945,0.43785616777945,0.405,"STAT2","Megakaryocyte","*"
"Megakaryocyte.STAT3",186,0.163969937356142,0.316479610273414,0.25477772194499,0.25477772194499,0.142,"STAT3","Megakaryocyte","ns"
"Megakaryocyte.STAT4",73,0.00787255186222403,0.0383545600697982,-0.6070951751684,-0.6070951751684,-0.355,"STAT4","Megakaryocyte","*"
"Megakaryocyte.STAT5A",160,0.10219911810937,0.229309271257899,0.31397375195463,0.31397375195463,0.229,"STAT5A","Megakaryocyte","ns"
"Megakaryocyte.STAT5B",305,0.690356402532622,0.810490060672607,-0.108040228256805,-0.108040228256805,-0.0101,"STAT5B","Megakaryocyte","ns"
"Megakaryocyte.STAT6",131,0.058584586301669,0.16054859910152,0.292404649581089,0.292404649581089,0.252,"STAT6","Megakaryocyte","ns"
"Megakaryocyte.TAL1",80,0.00910429388659328,0.040379319766464,0.72224272292013,0.72224272292013,0.269,"TAL1","Megakaryocyte","*"
"Megakaryocyte.TBP",41,0.00183591937847549,0.0160754891920171,0.770407359686024,0.770407359686024,0.394,"TBP","Megakaryocyte","*"
"Megakaryocyte.TBX21",24,0.000346557847157019,0.00518392779705708,-0.966607989655286,-0.966607989655286,-0.42,"TBX21","Megakaryocyte","**"
"Megakaryocyte.TCF12",322,0.752812209811152,0.839315476155912,-0.0800886181292262,-0.0800886181292262,0.00505,"TCF12","Megakaryocyte","ns"
"Megakaryocyte.TCF3",324,0.761202589328702,0.843431264101864,0.0841638007166096,0.0841638007166096,0.0302,"TCF3","Megakaryocyte","ns"
"Megakaryocyte.TCF4",141,0.0743490542105698,0.189300074195706,-0.446499005574732,-0.446499005574732,-0.254,"TCF4","Megakaryocyte","ns"
"Megakaryocyte.TCF7",162,0.106321864766379,0.235614502784753,-0.340074964218447,-0.340074964218447,-0.175,"TCF7","Megakaryocyte","ns"
"Megakaryocyte.TCF7L2",333,0.823615339654486,0.887921642450332,0.0480454354344479,0.0480454354344479,0.0185,"TCF7L2","Megakaryocyte","ns"
"Megakaryocyte.TEAD1",312,0.715195063157801,0.82293278100529,-0.074627310698033,-0.074627310698033,-0.074,"TEAD1","Megakaryocyte","ns"
"Megakaryocyte.TEAD2",272,0.527751921592406,0.693400617706552,0.121927196622788,0.121927196622788,0.069,"TEAD2","Megakaryocyte","ns"
"Megakaryocyte.TEAD4",276,0.535652225544438,0.695789123353307,-0.129371538860351,-0.129371538860351,-0.00672,"TEAD4","Megakaryocyte","ns"
"Megakaryocyte.TERF1",182,0.153266417444937,0.301765315105252,-0.344591891064118,-0.344591891064118,-0.15,"TERF1","Megakaryocyte","ns"
"Megakaryocyte.TERF2",336,0.850998712667553,0.909251600737058,-0.0441475854159387,-0.0441475854159387,-0.0185,"TERF2","Megakaryocyte","ns"
"Megakaryocyte.TFAP2A",82,0.010447158929995,0.0457381714130267,0.568900205084048,0.568900205084048,0.255,"TFAP2A","Megakaryocyte","*"
"Megakaryocyte.TFAP2C",262,0.480760670955505,0.65875221707262,0.173362157829678,0.173362157829678,0.0471,"TFAP2C","Megakaryocyte","ns"
"Megakaryocyte.TFAP4",328,0.78807708956217,0.862559985222009,-0.0767620639465965,-0.0767620639465965,-0.0488,"TFAP4","Megakaryocyte","ns"
"Megakaryocyte.TFCP2",234,0.352430213313222,0.540694216151482,-0.0905906113227732,-0.0905906113227732,-0.412,"TFCP2","Megakaryocyte","ns"
"Megakaryocyte.TFDP1",64,0.00564302714849898,0.0312792533420971,0.638660909868495,0.638660909868495,0.338,"TFDP1","Megakaryocyte","*"
"Megakaryocyte.TGIF2",251,0.431656687053169,0.616751950272805,0.162987854443223,0.162987854443223,0.106,"TGIF2","Megakaryocyte","ns"
"Megakaryocyte.THAP1",295,0.633804085370609,0.768002924219832,0.0972437398664465,0.0972437398664465,0.0722,"THAP1","Megakaryocyte","ns"
"Megakaryocyte.THAP11",340,0.868852935015379,0.917049324600655,-0.0355216778316725,-0.0355216778316725,-0.0336,"THAP11","Megakaryocyte","ns"
"Megakaryocyte.TP53",315,0.739576391289822,0.838145642604784,-0.0601797021875493,-0.0601797021875493,-0.042,"TP53","Megakaryocyte","ns"
"Megakaryocyte.TP63",342,0.875220562012235,0.918725677667814,-0.0410699265288503,-0.0410699265288503,-0.0521,"TP63","Megakaryocyte","ns"
"Megakaryocyte.TP73",338,0.856429086850653,0.909639178045516,0.0472693499769011,0.0472693499769011,0.00841,"TP73","Megakaryocyte","ns"
"Megakaryocyte.TWIST1",103,0.0286856128165136,0.0999818932148388,-0.399367594891579,-0.399367594891579,-0.331,"TWIST1","Megakaryocyte","ns"
"Megakaryocyte.TWIST2",314,0.733681842976849,0.838145642604784,-0.0640258544494477,-0.0640258544494477,-0.176,"TWIST2","Megakaryocyte","ns"
"Megakaryocyte.USF1",122,0.0412001001318615,0.121236360224084,0.46303397464468,0.46303397464468,0.296,"USF1","Megakaryocyte","ns"
"Megakaryocyte.USF2",13,8.01429881789504e-05,0.00197921767248592,0.917016366322506,0.917016366322506,0.461,"USF2","Megakaryocyte","**"
"Megakaryocyte.VDR",30,0.000590744478346608,0.00706924225754775,0.703787337141025,0.703787337141025,0.412,"VDR","Megakaryocyte","**"
"Megakaryocyte.WT1",222,0.295410277752102,0.477713016725246,0.247467961715898,0.247467961715898,0.042,"WT1","Megakaryocyte","ns"
"Megakaryocyte.XBP1",223,0.309506514667709,0.496859570247218,-0.232076101178174,-0.232076101178174,-0.0891,"XBP1","Megakaryocyte","ns"
"Megakaryocyte.YBX1",221,0.290455985614434,0.471826691563718,-0.193170722463685,-0.193170722463685,-0.0185,"YBX1","Megakaryocyte","ns"
"Megakaryocyte.YY1",86,0.0146791192104689,0.0612767883320737,0.625687179676721,0.625687179676721,0.274,"YY1","Megakaryocyte","ns"
"Megakaryocyte.ZBED1",183,0.153824659231925,0.301765315105252,0.262261062903312,0.262261062903312,0.184,"ZBED1","Megakaryocyte","ns"
"Megakaryocyte.ZBTB11",176,0.141559257844401,0.2881030479173,-0.294287717359331,-0.294287717359331,-0.204,"ZBTB11","Megakaryocyte","ns"
"Megakaryocyte.ZBTB16",49,0.00262222416282124,0.0189593649298291,-0.6227245412412,-0.6227245412412,-0.432,"ZBTB16","Megakaryocyte","*"
"Megakaryocyte.ZBTB2",62,0.00543306498470773,0.0312792533420971,-0.760771654689978,-0.760771654689978,-0.196,"ZBTB2","Megakaryocyte","*"
"Megakaryocyte.ZBTB33",263,0.50214592508944,0.683408704596599,0.122884372425106,0.122884372425106,0.156,"ZBTB33","Megakaryocyte","ns"
"Megakaryocyte.ZBTB7A",283,0.566441595124865,0.71856018604179,0.178087169577413,0.178087169577413,0.0185,"ZBTB7A","Megakaryocyte","ns"
"Megakaryocyte.ZC3H8",217,0.28005959371933,0.46332439698267,0.282086014675466,0.282086014675466,0.128,"ZC3H8","Megakaryocyte","ns"
"Megakaryocyte.ZEB1",215,0.269125784712611,0.449377473078267,0.294885916014686,0.294885916014686,0.171,"ZEB1","Megakaryocyte","ns"
"Megakaryocyte.ZEB2",309,0.697782747784996,0.810692577523669,-0.08940871747216,-0.08940871747216,-0.0706,"ZEB2","Megakaryocyte","ns"
"Megakaryocyte.ZFX",199,0.192541473514065,0.345740372559414,0.293805034865694,0.293805034865694,0.158,"ZFX","Megakaryocyte","ns"
"Megakaryocyte.ZHX1",70,0.00747304133837999,0.0381915523318726,0.619936512693835,0.619936512693835,0.355,"ZHX1","Megakaryocyte","*"
"Megakaryocyte.ZHX2",54,0.00406097650619152,0.0269979734393103,0.691733995976735,0.691733995976735,0.336,"ZHX2","Megakaryocyte","*"
"Megakaryocyte.ZKSCAN1",94,0.0195009376359113,0.0744769852265125,0.720857007834484,0.720857007834484,0.298,"ZKSCAN1","Megakaryocyte","ns"
"Megakaryocyte.ZNF143",249,0.42134705182933,0.607484303641484,0.204137448550861,0.204137448550861,0.121,"ZNF143","Megakaryocyte","ns"
"Megakaryocyte.ZNF165",18,0.000132445708421339,0.00264155607351448,-0.834956145275404,-0.834956145275404,-0.498,"ZNF165","Megakaryocyte","**"
"Megakaryocyte.ZNF175",143,0.0769808659579342,0.190119962928595,0.387697690873691,0.387697690873691,0.174,"ZNF175","Megakaryocyte","ns"
"Megakaryocyte.ZNF197",129,0.0538678370945523,0.149911267573211,0.400076715152192,0.400076715152192,0.269,"ZNF197","Megakaryocyte","ns"
"Megakaryocyte.ZNF207",265,0.504466035426459,0.683408704596599,-0.150664583630905,-0.150664583630905,-0.0925,"ZNF207","Megakaryocyte","ns"
"Megakaryocyte.ZNF217",194,0.182311635232183,0.337370500249246,-0.351287702526671,-0.351287702526671,-0.135,"ZNF217","Megakaryocyte","ns"
"Megakaryocyte.ZNF24",74,0.00800810874807933,0.0383545600697982,0.745921852976926,0.745921852976926,0.32,"ZNF24","Megakaryocyte","*"
"Megakaryocyte.ZNF263",334,0.844390376487996,0.907593248979613,0.0527008770308626,0.0527008770308626,0.0151,"ZNF263","Megakaryocyte","ns"
"Megakaryocyte.ZNF274",154,0.0910918930562061,0.212350581864792,0.23891646584185,0.23891646584185,0.249,"ZNF274","Megakaryocyte","ns"
"Megakaryocyte.ZNF318",197,0.186142738385692,0.339214431880524,0.265350249209664,0.265350249209664,0.142,"ZNF318","Megakaryocyte","ns"
"Megakaryocyte.ZNF382",288,0.582017160098495,0.72550055720611,-0.0666367722425694,-0.0666367722425694,0.25,"ZNF382","Megakaryocyte","ns"
"Megakaryocyte.ZNF384",72,0.00783304778311806,0.0383545600697982,0.61255678908865,0.61255678908865,0.32,"ZNF384","Megakaryocyte","*"
"Megakaryocyte.ZNF584",55,0.0042009225891313,0.0274205674454207,0.772127477531221,0.772127477531221,0.35,"ZNF584","Megakaryocyte","*"
"Megakaryocyte.ZNF589",87,0.0150422342775436,0.0620708288004385,0.691032976690446,0.691032976690446,0.252,"ZNF589","Megakaryocyte","ns"
"Megakaryocyte.ZNF592",237,0.374521206348245,0.564459068658623,-0.198738413090951,-0.198738413090951,-0.0891,"ZNF592","Megakaryocyte","ns"
"Megakaryocyte.ZNF639",253,0.434646917601726,0.616751950272805,0.182790387183509,0.182790387183509,0.104,"ZNF639","Megakaryocyte","ns"
"Megakaryocyte.ZNF644",85,0.0137585655447987,0.0581097062421496,0.58014988290257,0.58014988290257,0.278,"ZNF644","Megakaryocyte","ns"
"Megakaryocyte.ZNF740",166,0.110262516194973,0.238459297072261,0.269223100649141,0.269223100649141,0.141,"ZNF740","Megakaryocyte","ns"
"Megakaryocyte.ZNF750",242,0.394382981286075,0.585055744965707,-0.174850012746888,-0.174850012746888,-0.131,"ZNF750","Megakaryocyte","ns"
"Megakaryocyte.ZNF766",289,0.594825960593564,0.738901452778856,0.13020624277735,0.13020624277735,0.15,"ZNF766","Megakaryocyte","ns"
"Megakaryocyte.ZNF83",88,0.0161342749050146,0.0658205078511393,0.556804621331235,0.556804621331235,0.272,"ZNF83","Megakaryocyte","ns"
"Megakaryocyte.ZNF92",97,0.0248271209504509,0.0918859424867202,-0.462700494672719,-0.462700494672719,-0.228,"ZNF92","Megakaryocyte","ns"
"Megakaryocyte.ZZZ3",53,0.00376625372331171,0.0255110393711114,-0.726470961309042,-0.726470961309042,-0.34,"ZZZ3","Megakaryocyte","*"
