"","source","target","gene_A","gene_B","type_gene_A","type_gene_B","MeanLR"
"3763","Fibroblast","Fibroblast","PRKCZ","YBX1","Receptor","Transcription Factor",0.309058505800886
"3764","Fibroblast","Fibroblast","PRKD1","YBX1","Receptor","Transcription Factor",0.309058505800886
"3765","Fibroblast","Fibroblast","PRKG1","YBX1","Receptor","Transcription Factor",0.309058505800886
"3766","Fibroblast","Fibroblast","PRNP","YBX1","Receptor","Transcription Factor",0.309058505800886
"3767","Fibroblast","Fibroblast","PSEN1","YBX1","Receptor","Transcription Factor",0.309058505800886
"3768","Fibroblast","Fibroblast","PTEN","YBX1","Receptor","Transcription Factor",0.309058505800886
"3769","Fibroblast","Fibroblast","PTK2","YBX1","Receptor","Transcription Factor",0.309058505800886
"3770","Fibroblast","Fibroblast","PTK2B","YBX1","Receptor","Transcription Factor",0.309058505800886
"3771","Fibroblast","Fibroblast","PTPN1","YBX1","Receptor","Transcription Factor",0.309058505800886
"3772","Fibroblast","Fibroblast","PTPRF","YBX1","Receptor","Transcription Factor",0.309058505800886
"3773","Fibroblast","Fibroblast","RACK1","YBX1","Receptor","Transcription Factor",0.309058505800886
"3774","Fibroblast","Fibroblast","RAF1","YBX1","Receptor","Transcription Factor",0.309058505800886
"3775","Fibroblast","Fibroblast","RET","YBX1","Receptor","Transcription Factor",0.309058505800886
"3776","Fibroblast","Fibroblast","RIPK1","YBX1","Receptor","Transcription Factor",0.309058505800886
"3777","Fibroblast","Fibroblast","ROCK1","YBX1","Receptor","Transcription Factor",0.309058505800886
"3778","Fibroblast","Fibroblast","ROCK2","YBX1","Receptor","Transcription Factor",0.309058505800886
"3779","Fibroblast","Fibroblast","ROR2","YBX1","Receptor","Transcription Factor",0.309058505800886
"3780","Fibroblast","Fibroblast","RPS6KA1","YBX1","Receptor","Transcription Factor",0.309058505800886
"3781","Fibroblast","Fibroblast","RPS6KA2","YBX1","Receptor","Transcription Factor",0.309058505800886
"3782","Fibroblast","Fibroblast","RPS6KA3","YBX1","Receptor","Transcription Factor",0.309058505800886
"3783","Fibroblast","Fibroblast","RPS6KA5","YBX1","Receptor","Transcription Factor",0.309058505800886
"3784","Fibroblast","Fibroblast","RPS6KB1","YBX1","Receptor","Transcription Factor",0.309058505800886
"3785","Fibroblast","Fibroblast","SENP1","YBX1","Receptor","Transcription Factor",0.309058505800886
"3786","Fibroblast","Fibroblast","SGK1","YBX1","Receptor","Transcription Factor",0.309058505800886
"3787","Fibroblast","Fibroblast","SIK1","YBX1","Receptor","Transcription Factor",0.309058505800886
"3788","Fibroblast","Fibroblast","SIK2","YBX1","Receptor","Transcription Factor",0.309058505800886
"3789","Fibroblast","Fibroblast","SIRT1","YBX1","Receptor","Transcription Factor",0.309058505800886
"3790","Fibroblast","Fibroblast","SOS1","YBX1","Receptor","Transcription Factor",0.309058505800886
"3791","Fibroblast","Fibroblast","SRC","YBX1","Receptor","Transcription Factor",0.309058505800886
"3792","Fibroblast","Fibroblast","STRADB","YBX1","Receptor","Transcription Factor",0.309058505800886
"3793","Fibroblast","Fibroblast","SYK","YBX1","Receptor","Transcription Factor",0.309058505800886
"3794","Fibroblast","Fibroblast","TBK1","YBX1","Receptor","Transcription Factor",0.309058505800886
"3795","Fibroblast","Fibroblast","TEC","YBX1","Receptor","Transcription Factor",0.309058505800886
"3796","Fibroblast","Fibroblast","TGFBR1","YBX1","Receptor","Transcription Factor",0.309058505800886
"3797","Fibroblast","Fibroblast","TGFBR2","YBX1","Receptor","Transcription Factor",0.309058505800886
"3798","Fibroblast","Fibroblast","THBD","YBX1","Receptor","Transcription Factor",0.309058505800886
"3799","Fibroblast","Fibroblast","TLR2","YBX1","Receptor","Transcription Factor",0.309058505800886
"3800","Fibroblast","Fibroblast","TLR3","YBX1","Receptor","Transcription Factor",0.309058505800886
"3801","Fibroblast","Fibroblast","TNFRSF11A","YBX1","Receptor","Transcription Factor",0.309058505800886
"3802","Fibroblast","Fibroblast","TNIK","YBX1","Receptor","Transcription Factor",0.309058505800886
"3803","Fibroblast","Fibroblast","TNK2","YBX1","Receptor","Transcription Factor",0.309058505800886
"3804","Fibroblast","Fibroblast","TRIO","YBX1","Receptor","Transcription Factor",0.309058505800886
"3805","Fibroblast","Fibroblast","ZAP70","YBX1","Receptor","Transcription Factor",0.309058505800886
"3806","Fibroblast","Fibroblast","YBX1","FAS","Transcription Factor","Ligand",0.309058505800886
"3807","Fibroblast","Fibroblast","ATM","ZC3H8","Receptor","Transcription Factor",0.473895802177297
"3808","Fibroblast","Fibroblast","CAMKK1","ZC3H8","Receptor","Transcription Factor",0.473895802177297
"3809","Fibroblast","Fibroblast","CASP3","ZC3H8","Receptor","Transcription Factor",0.473895802177297
"3810","Fibroblast","Fibroblast","CDK1","ZC3H8","Receptor","Transcription Factor",0.473895802177297
"3811","Fibroblast","Fibroblast","CDK2","ZC3H8","Receptor","Transcription Factor",0.473895802177297
"3812","Fibroblast","Fibroblast","CSNK2A2","ZC3H8","Receptor","Transcription Factor",0.473895802177297
"3813","Fibroblast","Fibroblast","EGFR","ZC3H8","Receptor","Transcription Factor",0.473895802177297
"3814","Fibroblast","Fibroblast","FGR","ZC3H8","Receptor","Transcription Factor",0.473895802177297
"3815","Fibroblast","Fibroblast","GSK3A","ZC3H8","Receptor","Transcription Factor",0.473895802177297
"3816","Fibroblast","Fibroblast","GSK3B","ZC3H8","Receptor","Transcription Factor",0.473895802177297
"3817","Fibroblast","Fibroblast","HSP90AA1","ZC3H8","Receptor","Transcription Factor",0.473895802177297
"3818","Fibroblast","Fibroblast","HSP90AB1","ZC3H8","Receptor","Transcription Factor",0.473895802177297
"3819","Fibroblast","Fibroblast","IKBKE","ZC3H8","Receptor","Transcription Factor",0.473895802177297
"3820","Fibroblast","Fibroblast","ILK","ZC3H8","Receptor","Transcription Factor",0.473895802177297
"3821","Fibroblast","Fibroblast","ITGB1","ZC3H8","Receptor","Transcription Factor",0.473895802177297
"3822","Fibroblast","Fibroblast","LYN","ZC3H8","Receptor","Transcription Factor",0.473895802177297
"3823","Fibroblast","Fibroblast","MAP2K1","ZC3H8","Receptor","Transcription Factor",0.473895802177297
"3824","Fibroblast","Fibroblast","MAPK1","ZC3H8","Receptor","Transcription Factor",0.473895802177297
"3825","Fibroblast","Fibroblast","MAPK14","ZC3H8","Receptor","Transcription Factor",0.473895802177297
"3826","Fibroblast","Fibroblast","MAPK3","ZC3H8","Receptor","Transcription Factor",0.473895802177297
"3827","Fibroblast","Fibroblast","MAPK8","ZC3H8","Receptor","Transcription Factor",0.473895802177297
"3828","Fibroblast","Fibroblast","MAPKAPK2","ZC3H8","Receptor","Transcription Factor",0.473895802177297
"3829","Fibroblast","Fibroblast","MTOR","ZC3H8","Receptor","Transcription Factor",0.473895802177297
"3830","Fibroblast","Fibroblast","PAK1","ZC3H8","Receptor","Transcription Factor",0.473895802177297
"3831","Fibroblast","Fibroblast","PDK1","ZC3H8","Receptor","Transcription Factor",0.473895802177297
"3832","Fibroblast","Fibroblast","PDPK1","ZC3H8","Receptor","Transcription Factor",0.473895802177297
"3833","Fibroblast","Fibroblast","PIK3CA+PIK3R1","ZC3H8","Receptor","Transcription Factor",0.473895802177297
"3834","Fibroblast","Fibroblast","PIK3CA","ZC3H8","Receptor","Transcription Factor",0.473895802177297
"3835","Fibroblast","Fibroblast","PIK3R1","ZC3H8","Receptor","Transcription Factor",0.473895802177297
"3836","Fibroblast","Fibroblast","PKN2","ZC3H8","Receptor","Transcription Factor",0.473895802177297
"3837","Fibroblast","Fibroblast","PRKACA","ZC3H8","Receptor","Transcription Factor",0.473895802177297
"3838","Fibroblast","Fibroblast","PRKCA","ZC3H8","Receptor","Transcription Factor",0.473895802177297
"3839","Fibroblast","Fibroblast","PRKCB","ZC3H8","Receptor","Transcription Factor",0.473895802177297
"3840","Fibroblast","Fibroblast","PRKCZ","ZC3H8","Receptor","Transcription Factor",0.473895802177297
"3841","Fibroblast","Fibroblast","PRNP","ZC3H8","Receptor","Transcription Factor",0.473895802177297
"3842","Fibroblast","Fibroblast","PTEN","ZC3H8","Receptor","Transcription Factor",0.473895802177297
"3843","Fibroblast","Fibroblast","PTPN1","ZC3H8","Receptor","Transcription Factor",0.473895802177297
"3844","Fibroblast","Fibroblast","PTPRF","ZC3H8","Receptor","Transcription Factor",0.473895802177297
"3845","Fibroblast","Fibroblast","RET","ZC3H8","Receptor","Transcription Factor",0.473895802177297
"3846","Fibroblast","Fibroblast","RPS6KA3","ZC3H8","Receptor","Transcription Factor",0.473895802177297
"3847","Fibroblast","Fibroblast","SENP1","ZC3H8","Receptor","Transcription Factor",0.473895802177297
"3848","Fibroblast","Fibroblast","SIRT1","ZC3H8","Receptor","Transcription Factor",0.473895802177297
"3849","Fibroblast","Fibroblast","SRC","ZC3H8","Receptor","Transcription Factor",0.473895802177297
"3850","Fibroblast","Fibroblast","TBK1","ZC3H8","Receptor","Transcription Factor",0.473895802177297
"3851","Fibroblast","Fibroblast","TNK2","ZC3H8","Receptor","Transcription Factor",0.473895802177297
"3852","Fibroblast","Fibroblast","ZC3H8","ANXA2","Transcription Factor","Ligand",0.473895802177297
"3853","Fibroblast","Fibroblast","ZC3H8","FSTL1","Transcription Factor","Ligand",0.473895802177297
"3854","Fibroblast","Fibroblast","ZC3H8","KITLG","Transcription Factor","Ligand",0.473895802177297
"3855","Fibroblast","Fibroblast","ZC3H8","TNFRSF1A","Transcription Factor","Ligand",0.473895802177297
"3856","Fibroblast","Fibroblast","CDK2","ZNF217","Receptor","Transcription Factor",0.435539982124441
"3857","Fibroblast","Fibroblast","GSK3B","ZNF217","Receptor","Transcription Factor",0.435539982124441
"3858","Fibroblast","Fibroblast","MAPK9","ZNF217","Receptor","Transcription Factor",0.435539982124441
"3859","Fibroblast","Fibroblast","ZNF217","ANXA2","Transcription Factor","Ligand",0.435539982124441
"3860","Fibroblast","Fibroblast","ZNF217","BMP5","Transcription Factor","Ligand",0.435539982124441
"3861","Fibroblast","Fibroblast","ZNF217","CP","Transcription Factor","Ligand",0.435539982124441
"3862","Fibroblast","Fibroblast","ZNF217","HSPA4","Transcription Factor","Ligand",0.435539982124441
"3863","Fibroblast","Fibroblast","ZNF217","LGALS3","Transcription Factor","Ligand",0.435539982124441
"3864","Fibroblast","Fibroblast","ZNF217","NRP1","Transcription Factor","Ligand",0.435539982124441
"3865","Fibroblast","Fibroblast","ZNF217","PAM","Transcription Factor","Ligand",0.435539982124441
"3866","Fibroblast","Fibroblast","ZNF217","S100A10","Transcription Factor","Ligand",0.435539982124441
"3867","Fibroblast","Fibroblast","ZNF750","FBLN1","Transcription Factor","Ligand",0.111116221561101
"3868","Fibroblast","Fibroblast","ZNF750","LAMB1","Transcription Factor","Ligand",0.111116221561101
"3869","Fibroblast","Fibroblast","ZNF750","TGFBR3","Transcription Factor","Ligand",0.111116221561101
"3870","Fibroblast","Fibroblast","ZNF750","TNC","Transcription Factor","Ligand",0.111116221561101
"3871","Fibroblast","Fibroblast","ZNF92","FBLN1","Transcription Factor","Ligand",0.417208583865228
"3872","Fibroblast","Fibroblast","ZZZ3","ANXA2","Transcription Factor","Ligand",0.404718831798295
"3873","Fibroblast","Fibroblast","ZZZ3","COL12A1","Transcription Factor","Ligand",0.404718831798295
"3874","Fibroblast","Fibroblast","ZZZ3","GMFB","Transcription Factor","Ligand",0.404718831798295
"3875","Fibroblast","Fibroblast","ZZZ3","LIFR","Transcription Factor","Ligand",0.404718831798295
"3876","MSC","MSC","HIPK2","KLF3","Receptor","Transcription Factor",0.331011365389114
"3877","Neural","Neural","HSP90AA1","AHR","Receptor","Transcription Factor",0.299936015536847
"3878","Neural","Neural","PRKCA","AHR","Receptor","Transcription Factor",0.299936015536847
"3879","Neural","Neural","ATM","ARNT","Receptor","Transcription Factor",0.183134069721188
"3880","Neural","Neural","BIRC2","ARNT","Receptor","Transcription Factor",0.183134069721188
"3881","Neural","Neural","BIRC3","ARNT","Receptor","Transcription Factor",0.183134069721188
"3882","Neural","Neural","CAMKK1","ARNT","Receptor","Transcription Factor",0.183134069721188
"3883","Neural","Neural","CASP3","ARNT","Receptor","Transcription Factor",0.183134069721188
"3884","Neural","Neural","CDK1","ARNT","Receptor","Transcription Factor",0.183134069721188
"3885","Neural","Neural","CDK2","ARNT","Receptor","Transcription Factor",0.183134069721188
"3886","Neural","Neural","CSNK2A2","ARNT","Receptor","Transcription Factor",0.183134069721188
"3887","Neural","Neural","EGFR","ARNT","Receptor","Transcription Factor",0.183134069721188
"3888","Neural","Neural","FGR","ARNT","Receptor","Transcription Factor",0.183134069721188
"3889","Neural","Neural","GSK3A","ARNT","Receptor","Transcription Factor",0.183134069721188
"3890","Neural","Neural","GSK3B","ARNT","Receptor","Transcription Factor",0.183134069721188
"3891","Neural","Neural","HIPK2","ARNT","Receptor","Transcription Factor",0.183134069721188
"3892","Neural","Neural","HSP90AA1","ARNT","Receptor","Transcription Factor",0.183134069721188
"3893","Neural","Neural","HSP90AB1","ARNT","Receptor","Transcription Factor",0.183134069721188
"3894","Neural","Neural","IKBKE","ARNT","Receptor","Transcription Factor",0.183134069721188
"3895","Neural","Neural","ILK","ARNT","Receptor","Transcription Factor",0.183134069721188
"3896","Neural","Neural","IRAK1","ARNT","Receptor","Transcription Factor",0.183134069721188
"3897","Neural","Neural","ITGB1","ARNT","Receptor","Transcription Factor",0.183134069721188
"3898","Neural","Neural","LYN","ARNT","Receptor","Transcription Factor",0.183134069721188
"3899","Neural","Neural","MAP2K1","ARNT","Receptor","Transcription Factor",0.183134069721188
"3900","Neural","Neural","MAP3K1","ARNT","Receptor","Transcription Factor",0.183134069721188
"3901","Neural","Neural","MAP3K5","ARNT","Receptor","Transcription Factor",0.183134069721188
"3902","Neural","Neural","MAPK1","ARNT","Receptor","Transcription Factor",0.183134069721188
"3903","Neural","Neural","MAPK14","ARNT","Receptor","Transcription Factor",0.183134069721188
"3904","Neural","Neural","MAPK3","ARNT","Receptor","Transcription Factor",0.183134069721188
"3905","Neural","Neural","MAPK8","ARNT","Receptor","Transcription Factor",0.183134069721188
"3906","Neural","Neural","MAPKAPK2","ARNT","Receptor","Transcription Factor",0.183134069721188
"3907","Neural","Neural","MTOR","ARNT","Receptor","Transcription Factor",0.183134069721188
"3908","Neural","Neural","NLRC4","ARNT","Receptor","Transcription Factor",0.183134069721188
"3909","Neural","Neural","NOX1","ARNT","Receptor","Transcription Factor",0.183134069721188
"3910","Neural","Neural","PAK1","ARNT","Receptor","Transcription Factor",0.183134069721188
"3911","Neural","Neural","PDK1","ARNT","Receptor","Transcription Factor",0.183134069721188
"3912","Neural","Neural","PDPK1","ARNT","Receptor","Transcription Factor",0.183134069721188
"3913","Neural","Neural","PIK3CA+PIK3R1","ARNT","Receptor","Transcription Factor",0.183134069721188
"3914","Neural","Neural","PIK3CA","ARNT","Receptor","Transcription Factor",0.183134069721188
"3915","Neural","Neural","PIK3R1","ARNT","Receptor","Transcription Factor",0.183134069721188
"3916","Neural","Neural","PKN2","ARNT","Receptor","Transcription Factor",0.183134069721188
"3917","Neural","Neural","PRKACA","ARNT","Receptor","Transcription Factor",0.183134069721188
"3918","Neural","Neural","PRKCA","ARNT","Receptor","Transcription Factor",0.183134069721188
"3919","Neural","Neural","PRKCB","ARNT","Receptor","Transcription Factor",0.183134069721188
"3920","Neural","Neural","PRKCZ","ARNT","Receptor","Transcription Factor",0.183134069721188
"3921","Neural","Neural","PRNP","ARNT","Receptor","Transcription Factor",0.183134069721188
"3922","Neural","Neural","PTEN","ARNT","Receptor","Transcription Factor",0.183134069721188
"3923","Neural","Neural","PTPN1","ARNT","Receptor","Transcription Factor",0.183134069721188
"3924","Neural","Neural","PTPRF","ARNT","Receptor","Transcription Factor",0.183134069721188
"3925","Neural","Neural","RET","ARNT","Receptor","Transcription Factor",0.183134069721188
"3926","Neural","Neural","RPS6KA3","ARNT","Receptor","Transcription Factor",0.183134069721188
"3927","Neural","Neural","SENP1","ARNT","Receptor","Transcription Factor",0.183134069721188
"3928","Neural","Neural","SIRT1","ARNT","Receptor","Transcription Factor",0.183134069721188
"3929","Neural","Neural","SRC","ARNT","Receptor","Transcription Factor",0.183134069721188
"3930","Neural","Neural","TBK1","ARNT","Receptor","Transcription Factor",0.183134069721188
"3931","Neural","Neural","TNK2","ARNT","Receptor","Transcription Factor",0.183134069721188
"3932","Neural","Neural","XIAP","ARNT","Receptor","Transcription Factor",0.183134069721188
"3933","Neural","Neural","ARNT","VEGFA","Transcription Factor","Ligand",0.183134069721188
"3934","Neural","Neural","ARNT","INHBA","Transcription Factor","Ligand",0.183134069721188
"3935","Neural","Neural","ATM","ASCL1","Receptor","Transcription Factor",0.670524975143246
"3936","Neural","Neural","CAMKK1","ASCL1","Receptor","Transcription Factor",0.670524975143246
"3937","Neural","Neural","CASP3","ASCL1","Receptor","Transcription Factor",0.670524975143246
"3938","Neural","Neural","CDK1","ASCL1","Receptor","Transcription Factor",0.670524975143246
"3939","Neural","Neural","CDK2","ASCL1","Receptor","Transcription Factor",0.670524975143246
"3940","Neural","Neural","CSK","ASCL1","Receptor","Transcription Factor",0.670524975143246
