"","TF","Receptor","celltype","Target_Gene","TF_Score"
"65727","TAL1","GSK3B","Neural","ZBTB16",0.79619503
"65728","TAL1","GSK3B","Neural","ZBTB20",0.79619503
"65729","TAL1","GSK3B","Neural","ZEB2",0.79619503
"65730","TAL1","GSK3B","Neural","ZMYND8",0.79619503
"65731","TAL1","GSK3B","Neural","RNF220",0.79619503
"65732","TAL1","GSK3B","Neural","FOXN3",0.79619503
"65733","TAL1","GSK3B","Neural","DST",0.79619503
"65734","TAL1","GSK3B","Neural","ELMO1",0.79619503
"65735","TAL1","GSK3B","Neural","FAM117A",0.79619503
"65736","TAL1","GSK3B","Neural","FOXP1",0.79619503
"65737","TAL1","GSK3B","Neural","GSE1",0.79619503
"65738","TAL1","GSK3B","Neural","LDLRAD4",0.79619503
"65739","TAL1","GZMB","Neural","APP",0.79619503
"65740","TAL1","GZMB","Neural","ADD3",0.79619503
"65741","TAL1","GZMB","Neural","DAAM1",0.79619503
"65742","TAL1","GZMB","Neural","CDK5RAP2",0.79619503
"65743","TAL1","GZMB","Neural","CHD9",0.79619503
"65744","TAL1","GZMB","Neural","CYTH1",0.79619503
"65745","TAL1","GZMB","Neural","UBE2H",0.79619503
"65746","TAL1","GZMB","Neural","PPP3CA",0.79619503
"65747","TAL1","GZMB","Neural","USP34",0.79619503
"65748","TAL1","GZMB","Neural","TCF12",0.79619503
"65749","TAL1","GZMB","Neural","LIMCH1",0.79619503
"65750","TAL1","GZMB","Neural","LIMS1",0.79619503
"65751","TAL1","GZMB","Neural","MACF1",0.79619503
"65752","TAL1","GZMB","Neural","MAST4",0.79619503
"65753","TAL1","GZMB","Neural","MBNL1",0.79619503
"65754","TAL1","GZMB","Neural","MBP",0.79619503
"65755","TAL1","GZMB","Neural","MRPS22",0.79619503
"65756","TAL1","GZMB","Neural","MSI2",0.79619503
"65757","TAL1","GZMB","Neural","MTSS1",0.79619503
"65758","TAL1","GZMB","Neural","MYCBP2",0.79619503
"65759","TAL1","GZMB","Neural","PIK3R1",0.79619503
"65760","TAL1","GZMB","Neural","RERE",0.79619503
"65761","TAL1","GZMB","Neural","ARID5B",0.79619503
"65762","TAL1","GZMB","Neural","SASH1",0.79619503
"65763","TAL1","GZMB","Neural","SIK3",0.79619503
"65764","TAL1","GZMB","Neural","STAT3",0.79619503
"65765","TAL1","GZMB","Neural","STIM1",0.79619503
"65766","TAL1","GZMB","Neural","TAOK3",0.79619503
"65767","TAL1","GZMB","Neural","TCF4",0.79619503
"65768","TAL1","GZMB","Neural","TLE4",0.79619503
"65769","TAL1","GZMB","Neural","TNRC6B",0.79619503
"65770","TAL1","GZMB","Neural","TRIM2",0.79619503
"65771","TAL1","GZMB","Neural","UBR4",0.79619503
"65772","TAL1","GZMB","Neural","ZBTB16",0.79619503
"65773","TAL1","GZMB","Neural","ZBTB20",0.79619503
"65774","TAL1","GZMB","Neural","ZEB2",0.79619503
"65775","TAL1","GZMB","Neural","ZMYND8",0.79619503
"65776","TAL1","GZMB","Neural","RNF220",0.79619503
"65777","TAL1","GZMB","Neural","FOXN3",0.79619503
"65778","TAL1","GZMB","Neural","DST",0.79619503
"65779","TAL1","GZMB","Neural","ELMO1",0.79619503
"65780","TAL1","GZMB","Neural","FAM117A",0.79619503
"65781","TAL1","GZMB","Neural","FOXP1",0.79619503
"65782","TAL1","GZMB","Neural","GSE1",0.79619503
"65783","TAL1","GZMB","Neural","LDLRAD4",0.79619503
"65784","TAL1","HCK","Neural","APP",0.79619503
"65785","TAL1","HCK","Neural","ADD3",0.79619503
"65786","TAL1","HCK","Neural","DAAM1",0.79619503
"65787","TAL1","HCK","Neural","CDK5RAP2",0.79619503
"65788","TAL1","HCK","Neural","CHD9",0.79619503
"65789","TAL1","HCK","Neural","CYTH1",0.79619503
"65790","TAL1","HCK","Neural","UBE2H",0.79619503
"65791","TAL1","HCK","Neural","PPP3CA",0.79619503
"65792","TAL1","HCK","Neural","USP34",0.79619503
"65793","TAL1","HCK","Neural","TCF12",0.79619503
"65794","TAL1","HCK","Neural","LIMCH1",0.79619503
"65795","TAL1","HCK","Neural","LIMS1",0.79619503
"65796","TAL1","HCK","Neural","MACF1",0.79619503
"65797","TAL1","HCK","Neural","MAST4",0.79619503
"65798","TAL1","HCK","Neural","MBNL1",0.79619503
"65799","TAL1","HCK","Neural","MBP",0.79619503
"65800","TAL1","HCK","Neural","MRPS22",0.79619503
"65801","TAL1","HCK","Neural","MSI2",0.79619503
"65802","TAL1","HCK","Neural","MTSS1",0.79619503
"65803","TAL1","HCK","Neural","MYCBP2",0.79619503
"65804","TAL1","HCK","Neural","PIK3R1",0.79619503
"65805","TAL1","HCK","Neural","RERE",0.79619503
"65806","TAL1","HCK","Neural","ARID5B",0.79619503
"65807","TAL1","HCK","Neural","SASH1",0.79619503
"65808","TAL1","HCK","Neural","SIK3",0.79619503
"65809","TAL1","HCK","Neural","STAT3",0.79619503
"65810","TAL1","HCK","Neural","STIM1",0.79619503
"65811","TAL1","HCK","Neural","TAOK3",0.79619503
"65812","TAL1","HCK","Neural","TCF4",0.79619503
"65813","TAL1","HCK","Neural","TLE4",0.79619503
"65814","TAL1","HCK","Neural","TNRC6B",0.79619503
"65815","TAL1","HCK","Neural","TRIM2",0.79619503
"65816","TAL1","HCK","Neural","UBR4",0.79619503
"65817","TAL1","HCK","Neural","ZBTB16",0.79619503
"65818","TAL1","HCK","Neural","ZBTB20",0.79619503
"65819","TAL1","HCK","Neural","ZEB2",0.79619503
"65820","TAL1","HCK","Neural","ZMYND8",0.79619503
"65821","TAL1","HCK","Neural","RNF220",0.79619503
"65822","TAL1","HCK","Neural","FOXN3",0.79619503
"65823","TAL1","HCK","Neural","DST",0.79619503
"65824","TAL1","HCK","Neural","ELMO1",0.79619503
"65825","TAL1","HCK","Neural","FAM117A",0.79619503
"65826","TAL1","HCK","Neural","FOXP1",0.79619503
"65827","TAL1","HCK","Neural","GSE1",0.79619503
"65828","TAL1","HCK","Neural","LDLRAD4",0.79619503
"65829","TAL1","HSP90AA1","Neural","APP",0.79619503
"65830","TAL1","HSP90AA1","Neural","ADD3",0.79619503
"65831","TAL1","HSP90AA1","Neural","DAAM1",0.79619503
"65832","TAL1","HSP90AA1","Neural","CDK5RAP2",0.79619503
"65833","TAL1","HSP90AA1","Neural","CHD9",0.79619503
"65834","TAL1","HSP90AA1","Neural","CYTH1",0.79619503
"65835","TAL1","HSP90AA1","Neural","UBE2H",0.79619503
"65836","TAL1","HSP90AA1","Neural","PPP3CA",0.79619503
"65837","TAL1","HSP90AA1","Neural","USP34",0.79619503
"65838","TAL1","HSP90AA1","Neural","TCF12",0.79619503
"65839","TAL1","HSP90AA1","Neural","LIMCH1",0.79619503
"65840","TAL1","HSP90AA1","Neural","LIMS1",0.79619503
"65841","TAL1","HSP90AA1","Neural","MACF1",0.79619503
"65842","TAL1","HSP90AA1","Neural","MAST4",0.79619503
"65843","TAL1","HSP90AA1","Neural","MBNL1",0.79619503
"65844","TAL1","HSP90AA1","Neural","MBP",0.79619503
"65845","TAL1","HSP90AA1","Neural","MRPS22",0.79619503
"65846","TAL1","HSP90AA1","Neural","MSI2",0.79619503
"65847","TAL1","HSP90AA1","Neural","MTSS1",0.79619503
"65848","TAL1","HSP90AA1","Neural","MYCBP2",0.79619503
"65849","TAL1","HSP90AA1","Neural","PIK3R1",0.79619503
"65850","TAL1","HSP90AA1","Neural","RERE",0.79619503
"65851","TAL1","HSP90AA1","Neural","ARID5B",0.79619503
"65852","TAL1","HSP90AA1","Neural","SASH1",0.79619503
"65853","TAL1","HSP90AA1","Neural","SIK3",0.79619503
"65854","TAL1","HSP90AA1","Neural","STAT3",0.79619503
"65855","TAL1","HSP90AA1","Neural","STIM1",0.79619503
"65856","TAL1","HSP90AA1","Neural","TAOK3",0.79619503
"65857","TAL1","HSP90AA1","Neural","TCF4",0.79619503
"65858","TAL1","HSP90AA1","Neural","TLE4",0.79619503
"65859","TAL1","HSP90AA1","Neural","TNRC6B",0.79619503
"65860","TAL1","HSP90AA1","Neural","TRIM2",0.79619503
"65861","TAL1","HSP90AA1","Neural","UBR4",0.79619503
"65862","TAL1","HSP90AA1","Neural","ZBTB16",0.79619503
"65863","TAL1","HSP90AA1","Neural","ZBTB20",0.79619503
"65864","TAL1","HSP90AA1","Neural","ZEB2",0.79619503
"65865","TAL1","HSP90AA1","Neural","ZMYND8",0.79619503
"65866","TAL1","HSP90AA1","Neural","RNF220",0.79619503
"65867","TAL1","HSP90AA1","Neural","FOXN3",0.79619503
"65868","TAL1","HSP90AA1","Neural","DST",0.79619503
"65869","TAL1","HSP90AA1","Neural","ELMO1",0.79619503
"65870","TAL1","HSP90AA1","Neural","FAM117A",0.79619503
"65871","TAL1","HSP90AA1","Neural","FOXP1",0.79619503
"65872","TAL1","HSP90AA1","Neural","GSE1",0.79619503
"65873","TAL1","HSP90AA1","Neural","LDLRAD4",0.79619503
"65874","TAL1","HSP90AB1","Neural","APP",0.79619503
"65875","TAL1","HSP90AB1","Neural","ADD3",0.79619503
"65876","TAL1","HSP90AB1","Neural","DAAM1",0.79619503
"65877","TAL1","HSP90AB1","Neural","CDK5RAP2",0.79619503
"65878","TAL1","HSP90AB1","Neural","CHD9",0.79619503
"65879","TAL1","HSP90AB1","Neural","CYTH1",0.79619503
"65880","TAL1","HSP90AB1","Neural","UBE2H",0.79619503
"65881","TAL1","HSP90AB1","Neural","PPP3CA",0.79619503
"65882","TAL1","HSP90AB1","Neural","USP34",0.79619503
"65883","TAL1","HSP90AB1","Neural","TCF12",0.79619503
"65884","TAL1","HSP90AB1","Neural","LIMCH1",0.79619503
"65885","TAL1","HSP90AB1","Neural","LIMS1",0.79619503
"65886","TAL1","HSP90AB1","Neural","MACF1",0.79619503
"65887","TAL1","HSP90AB1","Neural","MAST4",0.79619503
"65888","TAL1","HSP90AB1","Neural","MBNL1",0.79619503
"65889","TAL1","HSP90AB1","Neural","MBP",0.79619503
"65890","TAL1","HSP90AB1","Neural","MRPS22",0.79619503
"65891","TAL1","HSP90AB1","Neural","MSI2",0.79619503
"65892","TAL1","HSP90AB1","Neural","MTSS1",0.79619503
"65893","TAL1","HSP90AB1","Neural","MYCBP2",0.79619503
"65894","TAL1","HSP90AB1","Neural","PIK3R1",0.79619503
"65895","TAL1","HSP90AB1","Neural","RERE",0.79619503
"65896","TAL1","HSP90AB1","Neural","ARID5B",0.79619503
"65897","TAL1","HSP90AB1","Neural","SASH1",0.79619503
"65898","TAL1","HSP90AB1","Neural","SIK3",0.79619503
"65899","TAL1","HSP90AB1","Neural","STAT3",0.79619503
"65900","TAL1","HSP90AB1","Neural","STIM1",0.79619503
"65901","TAL1","HSP90AB1","Neural","TAOK3",0.79619503
"65902","TAL1","HSP90AB1","Neural","TCF4",0.79619503
"65903","TAL1","HSP90AB1","Neural","TLE4",0.79619503
"65904","TAL1","HSP90AB1","Neural","TNRC6B",0.79619503
"65905","TAL1","HSP90AB1","Neural","TRIM2",0.79619503
"65906","TAL1","HSP90AB1","Neural","UBR4",0.79619503
"65907","TAL1","HSP90AB1","Neural","ZBTB16",0.79619503
"65908","TAL1","HSP90AB1","Neural","ZBTB20",0.79619503
"65909","TAL1","HSP90AB1","Neural","ZEB2",0.79619503
"65910","TAL1","HSP90AB1","Neural","ZMYND8",0.79619503
"65911","TAL1","HSP90AB1","Neural","RNF220",0.79619503
"65912","TAL1","HSP90AB1","Neural","FOXN3",0.79619503
"65913","TAL1","HSP90AB1","Neural","DST",0.79619503
"65914","TAL1","HSP90AB1","Neural","ELMO1",0.79619503
"65915","TAL1","HSP90AB1","Neural","FAM117A",0.79619503
"65916","TAL1","HSP90AB1","Neural","FOXP1",0.79619503
"65917","TAL1","HSP90AB1","Neural","GSE1",0.79619503
"65918","TAL1","HSP90AB1","Neural","LDLRAD4",0.79619503
"65919","TAL1","IGF1R","Neural","APP",0.79619503
"65920","TAL1","IGF1R","Neural","ADD3",0.79619503
"65921","TAL1","IGF1R","Neural","DAAM1",0.79619503
"65922","TAL1","IGF1R","Neural","CDK5RAP2",0.79619503
"65923","TAL1","IGF1R","Neural","CHD9",0.79619503
"65924","TAL1","IGF1R","Neural","CYTH1",0.79619503
"65925","TAL1","IGF1R","Neural","UBE2H",0.79619503
"65926","TAL1","IGF1R","Neural","PPP3CA",0.79619503
"65927","TAL1","IGF1R","Neural","USP34",0.79619503
"65928","TAL1","IGF1R","Neural","TCF12",0.79619503
"65929","TAL1","IGF1R","Neural","LIMCH1",0.79619503
"65930","TAL1","IGF1R","Neural","LIMS1",0.79619503
"65931","TAL1","IGF1R","Neural","MACF1",0.79619503
"65932","TAL1","IGF1R","Neural","MAST4",0.79619503
"65933","TAL1","IGF1R","Neural","MBNL1",0.79619503
"65934","TAL1","IGF1R","Neural","MBP",0.79619503
"65935","TAL1","IGF1R","Neural","MRPS22",0.79619503
"65936","TAL1","IGF1R","Neural","MSI2",0.79619503
"65937","TAL1","IGF1R","Neural","MTSS1",0.79619503
"65938","TAL1","IGF1R","Neural","MYCBP2",0.79619503
"65939","TAL1","IGF1R","Neural","PIK3R1",0.79619503
"65940","TAL1","IGF1R","Neural","RERE",0.79619503
"65941","TAL1","IGF1R","Neural","ARID5B",0.79619503
"65942","TAL1","IGF1R","Neural","SASH1",0.79619503
"65943","TAL1","IGF1R","Neural","SIK3",0.79619503
"65944","TAL1","IGF1R","Neural","STAT3",0.79619503
"65945","TAL1","IGF1R","Neural","STIM1",0.79619503
"65946","TAL1","IGF1R","Neural","TAOK3",0.79619503
"65947","TAL1","IGF1R","Neural","TCF4",0.79619503
"65948","TAL1","IGF1R","Neural","TLE4",0.79619503
"65949","TAL1","IGF1R","Neural","TNRC6B",0.79619503
"65950","TAL1","IGF1R","Neural","TRIM2",0.79619503
"65951","TAL1","IGF1R","Neural","UBR4",0.79619503
"65952","TAL1","IGF1R","Neural","ZBTB16",0.79619503
"65953","TAL1","IGF1R","Neural","ZBTB20",0.79619503
"65954","TAL1","IGF1R","Neural","ZEB2",0.79619503
"65955","TAL1","IGF1R","Neural","ZMYND8",0.79619503
"65956","TAL1","IGF1R","Neural","RNF220",0.79619503
"65957","TAL1","IGF1R","Neural","FOXN3",0.79619503
"65958","TAL1","IGF1R","Neural","DST",0.79619503
"65959","TAL1","IGF1R","Neural","ELMO1",0.79619503
"65960","TAL1","IGF1R","Neural","FAM117A",0.79619503
"65961","TAL1","IGF1R","Neural","FOXP1",0.79619503
"65962","TAL1","IGF1R","Neural","GSE1",0.79619503
"65963","TAL1","IGF1R","Neural","LDLRAD4",0.79619503
"65964","TAL1","IKBKB","Neural","APP",0.79619503
"65965","TAL1","IKBKB","Neural","ADD3",0.79619503
"65966","TAL1","IKBKB","Neural","DAAM1",0.79619503
"65967","TAL1","IKBKB","Neural","CDK5RAP2",0.79619503
"65968","TAL1","IKBKB","Neural","CHD9",0.79619503
"65969","TAL1","IKBKB","Neural","CYTH1",0.79619503
"65970","TAL1","IKBKB","Neural","UBE2H",0.79619503
"65971","TAL1","IKBKB","Neural","PPP3CA",0.79619503
"65972","TAL1","IKBKB","Neural","USP34",0.79619503
"65973","TAL1","IKBKB","Neural","TCF12",0.79619503
"65974","TAL1","IKBKB","Neural","LIMCH1",0.79619503
"65975","TAL1","IKBKB","Neural","LIMS1",0.79619503
"65976","TAL1","IKBKB","Neural","MACF1",0.79619503
"65977","TAL1","IKBKB","Neural","MAST4",0.79619503
"65978","TAL1","IKBKB","Neural","MBNL1",0.79619503
"65979","TAL1","IKBKB","Neural","MBP",0.79619503
"65980","TAL1","IKBKB","Neural","MRPS22",0.79619503
"65981","TAL1","IKBKB","Neural","MSI2",0.79619503
"65982","TAL1","IKBKB","Neural","MTSS1",0.79619503
"65983","TAL1","IKBKB","Neural","MYCBP2",0.79619503
"65984","TAL1","IKBKB","Neural","PIK3R1",0.79619503
"65985","TAL1","IKBKB","Neural","RERE",0.79619503
"65986","TAL1","IKBKB","Neural","ARID5B",0.79619503
"65987","TAL1","IKBKB","Neural","SASH1",0.79619503
"65988","TAL1","IKBKB","Neural","SIK3",0.79619503
"65989","TAL1","IKBKB","Neural","STAT3",0.79619503
"65990","TAL1","IKBKB","Neural","STIM1",0.79619503
"65991","TAL1","IKBKB","Neural","TAOK3",0.79619503
"65992","TAL1","IKBKB","Neural","TCF4",0.79619503
"65993","TAL1","IKBKB","Neural","TLE4",0.79619503
"65994","TAL1","IKBKB","Neural","TNRC6B",0.79619503
"65995","TAL1","IKBKB","Neural","TRIM2",0.79619503
"65996","TAL1","IKBKB","Neural","UBR4",0.79619503
"65997","TAL1","IKBKB","Neural","ZBTB16",0.79619503
"65998","TAL1","IKBKB","Neural","ZBTB20",0.79619503
"65999","TAL1","IKBKB","Neural","ZEB2",0.79619503
"66000","TAL1","IKBKB","Neural","ZMYND8",0.79619503
"66001","TAL1","IKBKB","Neural","RNF220",0.79619503
"66002","TAL1","IKBKB","Neural","FOXN3",0.79619503
"66003","TAL1","IKBKB","Neural","DST",0.79619503
"66004","TAL1","IKBKB","Neural","ELMO1",0.79619503
"66005","TAL1","IKBKB","Neural","FAM117A",0.79619503
"66006","TAL1","IKBKB","Neural","FOXP1",0.79619503
"66007","TAL1","IKBKB","Neural","GSE1",0.79619503
"66008","TAL1","IKBKB","Neural","LDLRAD4",0.79619503
"66009","TAL1","IKBKE","Neural","APP",0.79619503
"66010","TAL1","IKBKE","Neural","ADD3",0.79619503
"66011","TAL1","IKBKE","Neural","DAAM1",0.79619503
"66012","TAL1","IKBKE","Neural","CDK5RAP2",0.79619503
"66013","TAL1","IKBKE","Neural","CHD9",0.79619503
"66014","TAL1","IKBKE","Neural","CYTH1",0.79619503
"66015","TAL1","IKBKE","Neural","UBE2H",0.79619503
"66016","TAL1","IKBKE","Neural","PPP3CA",0.79619503
"66017","TAL1","IKBKE","Neural","USP34",0.79619503
"66018","TAL1","IKBKE","Neural","TCF12",0.79619503
"66019","TAL1","IKBKE","Neural","LIMCH1",0.79619503
"66020","TAL1","IKBKE","Neural","LIMS1",0.79619503
"66021","TAL1","IKBKE","Neural","MACF1",0.79619503
"66022","TAL1","IKBKE","Neural","MAST4",0.79619503
"66023","TAL1","IKBKE","Neural","MBNL1",0.79619503
"66024","TAL1","IKBKE","Neural","MBP",0.79619503
"66025","TAL1","IKBKE","Neural","MRPS22",0.79619503
"66026","TAL1","IKBKE","Neural","MSI2",0.79619503
"66027","TAL1","IKBKE","Neural","MTSS1",0.79619503
"66028","TAL1","IKBKE","Neural","MYCBP2",0.79619503
"66029","TAL1","IKBKE","Neural","PIK3R1",0.79619503
"66030","TAL1","IKBKE","Neural","RERE",0.79619503
"66031","TAL1","IKBKE","Neural","ARID5B",0.79619503
"66032","TAL1","IKBKE","Neural","SASH1",0.79619503
"66033","TAL1","IKBKE","Neural","SIK3",0.79619503
"66034","TAL1","IKBKE","Neural","STAT3",0.79619503
"66035","TAL1","IKBKE","Neural","STIM1",0.79619503
"66036","TAL1","IKBKE","Neural","TAOK3",0.79619503
"66037","TAL1","IKBKE","Neural","TCF4",0.79619503
"66038","TAL1","IKBKE","Neural","TLE4",0.79619503
"66039","TAL1","IKBKE","Neural","TNRC6B",0.79619503
"66040","TAL1","IKBKE","Neural","TRIM2",0.79619503
"66041","TAL1","IKBKE","Neural","UBR4",0.79619503
"66042","TAL1","IKBKE","Neural","ZBTB16",0.79619503
"66043","TAL1","IKBKE","Neural","ZBTB20",0.79619503
"66044","TAL1","IKBKE","Neural","ZEB2",0.79619503
"66045","TAL1","IKBKE","Neural","ZMYND8",0.79619503
"66046","TAL1","IKBKE","Neural","RNF220",0.79619503
"66047","TAL1","IKBKE","Neural","FOXN3",0.79619503
"66048","TAL1","IKBKE","Neural","DST",0.79619503
"66049","TAL1","IKBKE","Neural","ELMO1",0.79619503
"66050","TAL1","IKBKE","Neural","FAM117A",0.79619503
"66051","TAL1","IKBKE","Neural","FOXP1",0.79619503
"66052","TAL1","IKBKE","Neural","GSE1",0.79619503
"66053","TAL1","IKBKE","Neural","LDLRAD4",0.79619503
"66054","TAL1","IL1R1","Neural","APP",0.79619503
"66055","TAL1","IL1R1","Neural","ADD3",0.79619503
"66056","TAL1","IL1R1","Neural","DAAM1",0.79619503
"66057","TAL1","IL1R1","Neural","CDK5RAP2",0.79619503
"66058","TAL1","IL1R1","Neural","CHD9",0.79619503
"66059","TAL1","IL1R1","Neural","CYTH1",0.79619503
"66060","TAL1","IL1R1","Neural","UBE2H",0.79619503
"66061","TAL1","IL1R1","Neural","PPP3CA",0.79619503
"66062","TAL1","IL1R1","Neural","USP34",0.79619503
"66063","TAL1","IL1R1","Neural","TCF12",0.79619503
"66064","TAL1","IL1R1","Neural","LIMCH1",0.79619503
"66065","TAL1","IL1R1","Neural","LIMS1",0.79619503
"66066","TAL1","IL1R1","Neural","MACF1",0.79619503
"66067","TAL1","IL1R1","Neural","MAST4",0.79619503
"66068","TAL1","IL1R1","Neural","MBNL1",0.79619503
"66069","TAL1","IL1R1","Neural","MBP",0.79619503
"66070","TAL1","IL1R1","Neural","MRPS22",0.79619503
"66071","TAL1","IL1R1","Neural","MSI2",0.79619503
"66072","TAL1","IL1R1","Neural","MTSS1",0.79619503
"66073","TAL1","IL1R1","Neural","MYCBP2",0.79619503
"66074","TAL1","IL1R1","Neural","PIK3R1",0.79619503
"66075","TAL1","IL1R1","Neural","RERE",0.79619503
"66076","TAL1","IL1R1","Neural","ARID5B",0.79619503
"66077","TAL1","IL1R1","Neural","SASH1",0.79619503
"66078","TAL1","IL1R1","Neural","SIK3",0.79619503
"66079","TAL1","IL1R1","Neural","STAT3",0.79619503
"66080","TAL1","IL1R1","Neural","STIM1",0.79619503
"66081","TAL1","IL1R1","Neural","TAOK3",0.79619503
"66082","TAL1","IL1R1","Neural","TCF4",0.79619503
"66083","TAL1","IL1R1","Neural","TLE4",0.79619503
"66084","TAL1","IL1R1","Neural","TNRC6B",0.79619503
"66085","TAL1","IL1R1","Neural","TRIM2",0.79619503
"66086","TAL1","IL1R1","Neural","UBR4",0.79619503
"66087","TAL1","IL1R1","Neural","ZBTB16",0.79619503
"66088","TAL1","IL1R1","Neural","ZBTB20",0.79619503
"66089","TAL1","IL1R1","Neural","ZEB2",0.79619503
"66090","TAL1","IL1R1","Neural","ZMYND8",0.79619503
"66091","TAL1","IL1R1","Neural","RNF220",0.79619503
"66092","TAL1","IL1R1","Neural","FOXN3",0.79619503
"66093","TAL1","IL1R1","Neural","DST",0.79619503
"66094","TAL1","IL1R1","Neural","ELMO1",0.79619503
"66095","TAL1","IL1R1","Neural","FAM117A",0.79619503
