receptor,tf
CAMKK1,ETV1
CAMKK1,FOS
CAMKK1,FOSB
CAMKK1,FOXA2
CAMKK1,FOXG1
CAMKK1,FOXO1
CAMKK1,FOXO3
CAMKK1,FOXO4
CAMKK1,FOXO6
CAMKK1,GATA1
CAMKK1,GATA2
CAMKK1,GCM1
CAMKK1,GLI1
CAMKK1,HAND1
CAMKK1,HES5
CAMKK1,HES6
CAMKK1,HHEX
CAMKK1,HIC2
CAMKK1,HIF1A
CAMKK1,HMGA1
CAMKK1,HMGA2
CAMKK1,HOXA11
CAMKK1,HOXB7
CAMKK1,HOXC4
CAMKK1,HSF1
CAMKK1,IKZF1
CAMKK1,IRF2
CAMKK1,IRF3
CAMKK1,JUN
CAMKK1,KLF1
CAMKK1,LEF1
CAMKK1,MAX
CAMKK1,MAZ
CAMKK1,MECOM
CAMKK1,MEF2A
CAMKK1,MEF2C
CAMKK1,MEF2D
CAMKK1,MITF
CAMKK1,MXD1
CAMKK1,MYB
CAMKK1,MYC
CAMKK1,MYCN
CAMKK1,MYT1
CAMKK1,NFATC1
CAMKK1,NFATC2
CAMKK1,NFATC3
CAMKK1,NFATC4
CAMKK1,NFKB1
CAMKK1,NFKB2
CAMKK1,NKX2-5
CAMKK1,NR4A1
CAMKK1,NR4A2
CAMKK1,NRF1
CAMKK1,OSR1
CAMKK1,PAX3
CAMKK1,PDX1
CAMKK1,PIN1
CAMKK1,PITX2
CAMKK1,POU2F1
CAMKK1,POU4F1
CAMKK1,POU5F1
CAMKK1,RBPJ
CAMKK1,RELA
CAMKK1,RUNX2
CAMKK1,SHOX
CAMKK1,SKI
CAMKK1,SMAD1
CAMKK1,SMAD3
CAMKK1,SMAD4
CAMKK1,SNAI1
CAMKK1,SOX2
CAMKK1,SP1
CAMKK1,SP3
CAMKK1,SPI1
CAMKK1,SPIB
CAMKK1,SRF
CAMKK1,STAT1
CAMKK1,STAT4
CAMKK1,TAL1
CAMKK1,TBP
CAMKK1,TCF4
CAMKK1,TCF7L2
CAMKK1,TEAD1
CAMKK1,TEAD2
CAMKK1,TEAD3
CAMKK1,TEAD4
CAMKK1,TERF1
CAMKK1,TFAP2A
CAMKK1,TFCP2
CAMKK1,TFEB
CAMKK1,TP53
CAMKK1,TP63
CAMKK1,TP73
CAMKK1,TWIST1
CAMKK1,USF1
CAMKK1,YBX1
CAMKK1,YY1
CAMKK1,ZBTB16
CAMKK1,ZC3H8
CAMKK1,ZHX1
CAMKK1,ZNF322
CAPN1,CREB1
CAPN1,DLX5
CAPN1,E4F1
CAPN1,ELF1
CAPN1,ELK1
CAPN1,FOXA2
CAPN1,FOXG1
CAPN1,FOXO1
CAPN1,FOXO3
CAPN1,FOXO4
CAPN1,FOXO6
CAPN1,GATA1
CAPN1,GATA2
CAPN1,HAND1
CAPN1,HES5
CAPN1,IKZF3
CAPN1,IRF3
CAPN1,JUN
CAPN1,MITF
CAPN1,MXD1
CAPN1,MYC
CAPN1,MYT1
CAPN1,NEUROD2
CAPN1,NFATC1
CAPN1,NFATC2
CAPN1,NFATC3
CAPN1,NFATC4
CAPN1,NFKB1
CAPN1,NR4A1
CAPN1,NRF1
CAPN1,PITX2
CAPN1,POU5F1
CAPN1,RELA
CAPN1,RUNX2
CAPN1,SKI
CAPN1,SMAD1
CAPN1,SMAD3
CAPN1,SNAI1
CAPN1,SOX2
CAPN1,SP1
CAPN1,STAT1
CAPN1,TAL1
CAPN1,TERF1
CAPN1,TFCP2
CAPN1,TP53
CAPN1,TWIST1
CAPN1,YBX1
CAPN1,ZBTB49
CAPN1,ZNF322
CASP1,E2F1
CASP1,HIF3A
CASP1,IRF5
CASP1,IRF7
CASP1,JUN
CASP1,MAX
CASP1,MYB
CASP1,MYBL2
CASP1,MYC
CASP1,POU2F1
CASP1,SREBF2
CASP2,GATA1
CASP2,IRF5
CASP2,SMAD1
CASP2,SMAD4
CASP2,SMAD5
CASP2,SMAD9
CASP3,AIRE
CASP3,ARNT
CASP3,ARNTL
CASP3,ASCL1
CASP3,ATF1
CASP3,ATF2
CASP3,ATF4
CASP3,ATF5
CASP3,ATOH1
CASP3,CEBPD
CASP3,CREB1
CASP3,CREB3
CASP3,CREM
CASP3,CUX1
CASP3,CUX2
CASP3,DDIT3
CASP3,DLX5
CASP3,E2F1
CASP3,E2F2
CASP3,E2F3
CASP3,E2F5
CASP3,EGR1
CASP3,ELF1
CASP3,ELK1
CASP3,EPAS1
CASP3,ERF
CASP3,ETV1
CASP3,FOS
CASP3,FOSB
CASP3,FOXA2
CASP3,FOXG1
CASP3,FOXM1
CASP3,FOXO1
CASP3,FOXO3
CASP3,FOXO4
CASP3,FOXO6
CASP3,GATA1
CASP3,GATA2
CASP3,GATA6
CASP3,GCM1
CASP3,GLI1
CASP3,GLI2
CASP3,GLI3
CASP3,GLIS2
CASP3,HAND1
CASP3,HES5
CASP3,HES6
CASP3,HHEX
CASP3,HIC2
CASP3,HIF1A
CASP3,HMGA1
CASP3,HMGA2
CASP3,HOXA11
CASP3,HOXB6
CASP3,HOXB7
CASP3,HOXC4
CASP3,HSF1
CASP3,IKZF1
CASP3,IKZF3
CASP3,IRF2
CASP3,IRF3
CASP3,JUN
CASP3,KLF1
CASP3,KLF13
CASP3,LEF1
CASP3,MAX
CASP3,MAZ
CASP3,MECOM
CASP3,MEF2A
CASP3,MEF2B
CASP3,MEF2C
CASP3,MEF2D
CASP3,MITF
CASP3,MXD1
CASP3,MYB
CASP3,MYBL2
CASP3,MYC
CASP3,MYCN
CASP3,MYOD1
CASP3,MYT1
CASP3,NEUROD2
CASP3,NFATC1
CASP3,NFATC2
CASP3,NFATC3
CASP3,NFATC4
CASP3,NFKB1
CASP3,NFKB2
CASP3,NKX2-5
CASP3,NR1D1
CASP3,NR4A1
CASP3,NR4A2
CASP3,NRF1
CASP3,OSR1
CASP3,PA2G4
CASP3,PAX3
CASP3,PDX1
CASP3,PIN1
CASP3,PITX2
CASP3,POU2F1
CASP3,POU2F2
CASP3,POU3F1
CASP3,POU5F1
CASP3,PURB
CASP3,RBPJ
CASP3,RELA
CASP3,RUNX1
CASP3,RUNX2
CASP3,SHOX
CASP3,SKI
CASP3,SMAD1
CASP3,SMAD3
CASP3,SMAD4
CASP3,SNAI1
CASP3,SOX2
CASP3,SP1
CASP3,SP3
CASP3,SPI1
CASP3,SPIB
CASP3,SREBF1
CASP3,SRF
CASP3,STAT1
CASP3,STAT4
CASP3,TAL1
CASP3,TBP
CASP3,TCF3
CASP3,TCF4
CASP3,TCF7L2
CASP3,TEAD1
CASP3,TEAD2
CASP3,TEAD3
CASP3,TEAD4
CASP3,TERF1
CASP3,TFAP2A
CASP3,TFCP2
CASP3,TFDP1
CASP3,TFEB
CASP3,TP53
CASP3,TP63
CASP3,TP73
CASP3,TWIST1
CASP3,USF1
CASP3,YBX1
CASP3,YY1
CASP3,ZBTB16
CASP3,ZBTB49
CASP3,ZC3H8
CASP3,ZHX1
CASP3,ZNF322
CASP3,ZNF33A
CASP3,ZNF567
CASP6,SATB1
CASP6,TFAP2A
CASP7,MAX
CASP7,MEF2B
CASP7,MEF2D
CASP8,EGR1
CASP8,IRF3
CASP8,JUN
CASP8,MYOD1
CASP8,NFKB1
CASP8,RELA
CASP8,SP1
CASP8,TP73
CD19,ELK1
CD19,IKZF3
CD19,JUN
CD22,ELK1
CD22,FOXO3
CD22,IKZF3
CD22,JUN
CD22,SMAD3
CD22,STAT1
CD22,STAT5A
CD22,STAT5B
CD247,ELK1
CD247,FOXO3
CD247,IKZF3
CD247,STAT1
CD247,STAT5A
CD247,STAT5B
CD28,ELK1
CD28,FOXO3
CD28,IKZF3
CD28,JUN
CD28,SMAD3
CD300LB,ELK1
CD300LB,FOXO3
CD300LB,IKZF3
CD300LB,JUN
CD300LB,SMAD3
CD3E,ELK1
CD3E,FOXO3
CD3E,IKZF3
CD3E,STAT1
CD3E,STAT5A
CD3E,STAT5B
CD40,GATA1
CD40,IRF5
CD40,SMAD1
CD40,SMAD4
CD40,SMAD5
CD40,SMAD9
CD44,JUN
CD5,ELK1
CD5,FOXO3
CD5,IKZF3
CD5,JUN
CDK1,AIRE
CDK1,ARNT
CDK1,ARNTL
CDK1,ASCL1
CDK1,ATF1
CDK1,ATF2
CDK1,ATF4
CDK1,ATF5
CDK1,ATOH1
CDK1,BPTF
CDK1,CDC5L
CDK1,CEBPA
CDK1,CEBPB
CDK1,CEBPD
CDK1,CIC
CDK1,CREB1
CDK1,CREB3
CDK1,CREM
CDK1,CTCF
CDK1,CUX1
CDK1,CUX2
CDK1,DDIT3
CDK1,DLX5
CDK1,E2F1
CDK1,E2F2
CDK1,E2F3
CDK1,E2F4
CDK1,E2F5
CDK1,E4F1
CDK1,EGR1
CDK1,ELF1
CDK1,ELF4
CDK1,ELK1
CDK1,ERF
CDK1,ETV1
CDK1,ETV5
CDK1,FOS
CDK1,FOSB
CDK1,FOSL2
CDK1,FOXA2
CDK1,FOXG1
CDK1,FOXK2
CDK1,FOXL2
CDK1,FOXM1
CDK1,FOXO1
CDK1,FOXO3
CDK1,FOXO4
CDK1,FOXO6
CDK1,FOXP3
CDK1,GABPA
CDK1,GATA1
CDK1,GATA2
CDK1,GATA6
CDK1,GFI1
CDK1,GFI1B
CDK1,GLI1
CDK1,GLI2
CDK1,GLI3
CDK1,GLIS2
CDK1,HAND1
CDK1,HES1
CDK1,HES5
CDK1,HES6
CDK1,HHEX
CDK1,HIF1A
CDK1,HMGA1
CDK1,HMGA2
CDK1,HOMEZ
CDK1,HOXA11
CDK1,HOXB6
CDK1,HOXB7
CDK1,HOXB9
CDK1,HOXC4
CDK1,HSF1
CDK1,HSF2
CDK1,IKZF1
CDK1,IKZF3
CDK1,IRF1
CDK1,IRF2
CDK1,IRF3
CDK1,IRF5
CDK1,IRF7
CDK1,ISL1
CDK1,ISL2
CDK1,JUN
CDK1,JUNB
CDK1,JUND
CDK1,KAT7
CDK1,KDM5B
CDK1,KLF1
CDK1,KLF12
CDK1,KLF13
CDK1,KLF16
CDK1,KMT2A
CDK1,KMT2B
CDK1,LEF1
CDK1,MAFA
CDK1,MAX
CDK1,MAZ
CDK1,MECOM
CDK1,MEF2A
CDK1,MEF2C
CDK1,MEF2D
CDK1,MITF
CDK1,MXD1
CDK1,MYB
CDK1,MYBL2
CDK1,MYC
CDK1,MYCN
CDK1,MYOD1
CDK1,MYOG
CDK1,MYT1
CDK1,NANOG
CDK1,NCOA1
CDK1,NEUROD1
CDK1,NEUROD2
CDK1,NFAT5
CDK1,NFATC1
CDK1,NFATC2
CDK1,NFATC3
CDK1,NFATC4
CDK1,NFIB
CDK1,NFIC
CDK1,NFIX
CDK1,NFKB1
CDK1,NFKB2
CDK1,NKX2-1
CDK1,NKX2-5
CDK1,NR4A1
CDK1,NR4A2
CDK1,NR5A1
CDK1,NRF1
CDK1,PAX2
CDK1,PAX3
CDK1,PAX6
CDK1,PAX8
CDK1,PDX1
CDK1,PIN1
CDK1,PITX2
CDK1,PLAG1
CDK1,POU2F1
CDK1,POU5F1
CDK1,PRDM1
CDK1,PRDM2
CDK1,PURB
CDK1,RARG
CDK1,RBPJ
CDK1,RELA
CDK1,RELB
CDK1,RUNX1
CDK1,RUNX2
CDK1,RUNX3
CDK1,SATB2
CDK1,SHOX
CDK1,SIX3
CDK1,SIX6
CDK1,SKI
CDK1,SMAD1
CDK1,SMAD3
CDK1,SMAD4
CDK1,SMAD5
CDK1,SMAD9
CDK1,SNAI1
CDK1,SOX2
CDK1,SOX4
CDK1,SOX6
CDK1,SOX9
CDK1,SP1
CDK1,SP3
CDK1,SPI1
CDK1,SPIB
CDK1,SREBF1
CDK1,SRF
CDK1,STAT1
CDK1,STAT5A
CDK1,STAT5B
CDK1,TAL1
CDK1,TBP
CDK1,TCF12
CDK1,TCF3
CDK1,TCF4
CDK1,TCF7L2
CDK1,TEAD1
CDK1,TEAD2
CDK1,TEAD3
CDK1,TEAD4
CDK1,TERF1
CDK1,TERF2
CDK1,TET1
CDK1,TFAP2A
CDK1,TFAP2B
CDK1,TFAP2C
CDK1,TFCP2
CDK1,TFDP1
CDK1,TFEB
CDK1,TP53
CDK1,TP63
CDK1,TP73
CDK1,TRERF1
CDK1,TRPS1
CDK1,TSC22D1
CDK1,TWIST1
CDK1,USF1
CDK1,WIZ
CDK1,WT1
CDK1,YBX1
CDK1,YY1
CDK1,ZBTB16
CDK1,ZBTB21
CDK1,ZBTB33
CDK1,ZBTB49
CDK1,ZC3H8
CDK1,ZEB1
CDK1,ZFPM1
CDK1,ZHX1
CDK1,ZNF281
CDK1,ZNF322
CDK1,ZNF335
CDK1,ZNF33A
CDK1,ZNF516
CDK1,ZNF567
CDK11A,E2F1
CDK11A,FOXO3
CDK11A,MEF2D
CDK11A,SPDEF
CDK11A,TBP
CDK2,AIRE
CDK2,ARNT
CDK2,ARNTL
CDK2,ASCL1
CDK2,ATF1
CDK2,ATF2
CDK2,ATOH1
CDK2,CDX2
CDK2,CEBPA
CDK2,CEBPB
CDK2,CEBPD
CDK2,CIC
CDK2,CREB1
CDK2,CREB3
CDK2,CREM
CDK2,CRX
CDK2,CTCF
CDK2,CUX1
CDK2,CUX2
CDK2,DDIT3
CDK2,DEAF1
CDK2,DLX5
CDK2,E2F1
CDK2,E2F2
CDK2,E2F3
CDK2,E2F4
CDK2,E2F5
CDK2,E4F1
CDK2,EGR1
CDK2,ELF4
CDK2,ELK1
CDK2,ELK3
CDK2,EPAS1
CDK2,ERF
CDK2,ETS2
CDK2,ETV1
CDK2,FOS
CDK2,FOSB
CDK2,FOSL2
CDK2,FOXA2
CDK2,FOXG1
CDK2,FOXK2
CDK2,FOXL2
CDK2,FOXM1
CDK2,FOXO1
CDK2,FOXO3
CDK2,FOXO4
CDK2,FOXO6
CDK2,FOXP3
CDK2,GABPA
CDK2,GATA1
CDK2,GATA2
CDK2,GATA6
CDK2,GLI1
CDK2,GLI2
CDK2,GLI3
CDK2,GLIS2
CDK2,HAND1
CDK2,HES5
CDK2,HES6
CDK2,HHEX
CDK2,HIF1A
CDK2,HINFP
CDK2,HMGA1
CDK2,HMGA2
CDK2,HOXA11
CDK2,HOXB6
CDK2,HOXB7
CDK2,HOXB9
CDK2,HOXC4
CDK2,HSF1
CDK2,IKZF1
CDK2,IKZF3
CDK2,IRF2
CDK2,IRF3
CDK2,IRF5
CDK2,IRF7
CDK2,JUN
CDK2,KAT7
CDK2,KLF1
CDK2,KLF10
CDK2,KLF13
CDK2,KMT2A
CDK2,LEF1
CDK2,MAX
CDK2,MAZ
CDK2,MECOM
CDK2,MECP2
CDK2,MEF2A
CDK2,MEF2C
CDK2,MEF2D
CDK2,MITF
CDK2,MXD1
CDK2,MYB
CDK2,MYBL2
CDK2,MYC
CDK2,MYCN
CDK2,MYOD1
CDK2,MYOG
CDK2,MYT1
CDK2,NCOA1
CDK2,NEUROD1
CDK2,NEUROD2
CDK2,NFAT5
CDK2,NFATC1
CDK2,NFATC2
CDK2,NFATC3
CDK2,NFATC4
CDK2,NFIC
CDK2,NFKB1
CDK2,NFKB2
CDK2,NFYA
CDK2,NFYB
CDK2,NFYC
CDK2,NKX2-1
CDK2,NKX2-5
CDK2,NR1D1
CDK2,NR4A1
CDK2,NR4A2
CDK2,NR5A1
CDK2,NRF1
CDK2,OSR1
CDK2,PA2G4
CDK2,PAX2
CDK2,PAX3
CDK2,PAX8
CDK2,PDX1
CDK2,PIN1
CDK2,PITX2
CDK2,POU2F1
CDK2,POU5F1
CDK2,PRDM1
CDK2,PURB
CDK2,RARG
CDK2,RBPJ
CDK2,RELA
CDK2,REST
CDK2,RREB1
CDK2,RUNX1
CDK2,RUNX2
CDK2,RUNX3
CDK2,SATB2
CDK2,SHOX
CDK2,SKI
CDK2,SMAD1
CDK2,SMAD3
CDK2,SMAD4
CDK2,SMAD5
CDK2,SMAD9
CDK2,SNAI1
CDK2,SOX11
CDK2,SOX2
CDK2,SOX4
CDK2,SOX6
CDK2,SOX9
CDK2,SP1
CDK2,SP3
CDK2,SPI1
CDK2,SPIB
CDK2,SREBF1
CDK2,SRF
CDK2,STAT1
CDK2,STAT5A
CDK2,STAT5B
CDK2,TAL1
CDK2,TBP
CDK2,TCF12
CDK2,TCF3
CDK2,TCF4
CDK2,TCF7L2
CDK2,TEAD1
CDK2,TEAD2
CDK2,TEAD3
CDK2,TEAD4
CDK2,TERF1
CDK2,TERF2
CDK2,TFAP2A
CDK2,TFAP4
CDK2,TFCP2
CDK2,TFDP1
CDK2,TP53
CDK2,TP63
CDK2,TP73
CDK2,TRPS1
CDK2,TSC22D1
CDK2,TWIST1
CDK2,USF1
CDK2,XBP1
CDK2,YBX1
CDK2,YBX3
CDK2,YY1
CDK2,ZBED1
CDK2,ZBTB16
CDK2,ZBTB49
CDK2,ZC3H8
CDK2,ZHX1
CDK2,ZHX3
CDK2,ZNF217
CDK2,ZNF281
CDK2,ZNF322
CDK2,ZNF350
CDK4,ARNTL
CDK4,ATF1
CDK4,ATF2
CDK4,CEBPA
CDK4,CREB1
CDK4,CUX1
CDK4,DLX5
CDK4,E2F1
CDK4,E2F2
CDK4,E2F3
CDK4,E2F4
CDK4,E2F5
CDK4,E4F1
CDK4,EPAS1
CDK4,ERF
CDK4,FOXA2
CDK4,FOXG1
CDK4,FOXM1
CDK4,FOXO1
CDK4,FOXO3
CDK4,FOXO4
CDK4,FOXO6
CDK4,FOXP3
CDK4,GABPA
CDK4,GATA1
CDK4,GATA2
CDK4,GATA4
CDK4,GLIS2
CDK4,HAND1
CDK4,HES5
CDK4,HIF1A
CDK4,HOXB6
CDK4,HSF2
CDK4,IKZF1
CDK4,JUN
CDK4,KMT2A
CDK4,LEF1
CDK4,MAX
CDK4,MEF2A
CDK4,MEF2C
CDK4,MEF2D
CDK4,MITF
CDK4,MXD1
CDK4,MYB
CDK4,MYBL2
CDK4,MYC
CDK4,MYOD1
CDK4,MYOG
CDK4,MYT1
CDK4,NCOA2
CDK4,NFATC2
CDK4,NFATC3
CDK4,NFATC4
CDK4,NFKB2
CDK4,NR4A1
CDK4,NRF1
CDK4,PITX2
CDK4,POU5F1
CDK4,PURB
CDK4,RUNX1
CDK4,RUNX2
CDK4,RUNX3
CDK4,SKI
CDK4,SMAD3
CDK4,SNAI1
CDK4,SOX2
CDK4,SP1
CDK4,SP3
CDK4,SPI1
CDK4,SREBF1
CDK4,STAT1
CDK4,TAL1
CDK4,TBP
CDK4,TCF3
CDK4,TERF1
CDK4,TFCP2
CDK4,TFDP1
CDK4,TFEB
CDK4,TP53
CDK4,TP73
CDK4,TWIST1
CDK4,YBX1
CDK4,YY1
CDK4,ZNF322
CDK4,ZNF655
CDK5,ARNTL
CDK5,ATF1
CDK5,ATF2
CDK5,ATOH1
CDK5,CLOCK
CDK5,CREB1
CDK5,CREM
CDK5,DLX5
CDK5,E2F1
CDK5,E2F2
CDK5,E2F3
CDK5,E2F5
CDK5,ELF1
CDK5,FOXA2
CDK5,FOXG1
CDK5,FOXO1
CDK5,FOXO3
CDK5,FOXO4
CDK5,FOXO6
CDK5,GATA1
CDK5,GATA2
CDK5,GCM1
CDK5,GLI1
CDK5,HAND1
CDK5,HES5
CDK5,HIF1A
CDK5,HIF3A
CDK5,HMGA1
CDK5,HNF4A
CDK5,HOXB6
CDK5,IKZF1
CDK5,IRF3
CDK5,JUN
CDK5,LEF1
CDK5,MAX
CDK5,MEF2A
CDK5,MEF2C
CDK5,MEF2D
CDK5,MITF
CDK5,MLXIPL
CDK5,MXD1
CDK5,MYB
CDK5,MYBL2
CDK5,MYC
CDK5,MYOD1
CDK5,MYT1
CDK5,NEUROD1
CDK5,NFAT5
CDK5,NFATC1
CDK5,NFATC2
CDK5,NFATC3
CDK5,NFKB2
CDK5,NR4A1
CDK5,NRF1
CDK5,PITX2
CDK5,POU5F1
CDK5,PURA
CDK5,PURB
CDK5,RELA
CDK5,RUNX2
CDK5,SKI
CDK5,SMAD1
CDK5,SMAD3
CDK5,SNAI1
CDK5,SOX2
CDK5,SP1
CDK5,SP3
CDK5,SPI1
CDK5,SREBF1
CDK5,STAT1
CDK5,STAT5A
CDK5,STAT5B
CDK5,TAL1
CDK5,TBP
CDK5,TBR1
CDK5,TCF12
CDK5,TCF3
CDK5,TCF4
CDK5,TERF1
CDK5,TFCP2
CDK5,TFDP1
CDK5,TP53
CDK5,TP63
CDK5,TP73
CDK5,TWIST1
CDK5,YBX1
CDK5,YY1
CDK5,ZNF322
CDK5,ZNF692
CDK6,ATF1
CDK6,ATF2
CDK6,ATF4
CDK6,ATF5
CDK6,CEBPA
CDK6,CREB1
CDK6,DDIT3
CDK6,E2F1
CDK6,E2F2
CDK6,E2F3
CDK6,E2F4
CDK6,E2F5
CDK6,E4F1
CDK6,ERF
CDK6,FOS
CDK6,FOXM1
CDK6,FOXP3
CDK6,HIF1A
CDK6,JUN
CDK6,KMT2A
CDK6,MEF2A
CDK6,MEF2C
CDK6,MEF2D
CDK6,MYBL2
CDK6,MYC
CDK6,MYOD1
CDK6,MYOG
CDK6,NFATC4
CDK6,PAX2
CDK6,POU5F1
CDK6,RELA
CDK6,RUNX1
CDK6,RUNX3
CDK6,SMAD3
CDK6,SMAD4
CDK6,SP1
CDK6,SP3
CDK6,SPI1
CDK6,SREBF1
CDK6,TBP
CDK6,TFCP2
CDK6,TFDP1
CDK6,TFEB
CDK6,TP53
CDK6,TP73
CDK6,YY1
CDK9,AIRE
CDK9,ATF2
CDK9,CUX1
CDK9,E2F1
CDK9,E2F2
CDK9,E2F3
CDK9,ETV1
CDK9,FOXO1
CDK9,GATA1
CDK9,GLI1
CDK9,GLI2
CDK9,GLI3
CDK9,GLIS2
CDK9,GLIS3
CDK9,HIF1A
CDK9,HMGA1
CDK9,HOXA11
CDK9,HOXC4
CDK9,HSF1
CDK9,IRF3
CDK9,IRF5
CDK9,JUN
CDK9,KLF1
CDK9,MAZ
CDK9,MEF2C
CDK9,MYBL2
CDK9,MYC
CDK9,MYOD1
CDK9,NCOA2
CDK9,NFKB1
CDK9,NFKB2
CDK9,NR4A2
CDK9,PDX1
CDK9,PIN1
CDK9,POU2F1
CDK9,POU5F1
CDK9,RELA
CDK9,SMAD1
CDK9,SMAD3
CDK9,SMAD4
CDK9,SMAD5
CDK9,SMAD9
CDK9,SP1
CDK9,SP3
CDK9,SPI1
CDK9,SRF
CDK9,TBP
CDK9,TERF1
CDK9,TFDP1
CDK9,TP53
CDK9,USF1
CDK9,YY1
CDON,GLI1
CDON,MAX
CDON,ZBTB16
CFC1,SMAD3
CHEK1,AIRE
CHEK1,ATF1
CHEK1,ATF2
CHEK1,CREB1
CHEK1,CUX1
CHEK1,DLX5
CHEK1,E2F1
CHEK1,E2F2
CHEK1,E2F3
CHEK1,E2F5
CHEK1,E2F6
CHEK1,E4F1
CHEK1,ERF
CHEK1,ETV1
CHEK1,FOXA2
CHEK1,FOXG1
CHEK1,FOXM1
CHEK1,FOXO1
CHEK1,FOXO3
CHEK1,FOXO4
CHEK1,FOXO6
CHEK1,GATA1
CHEK1,GATA2
CHEK1,GLI1
CHEK1,GLI2
CHEK1,GLI3
CHEK1,GLIS2
CHEK1,HAND1
CHEK1,HES5
CHEK1,HIF1A
CHEK1,HMGA1
CHEK1,HOXA11
CHEK1,HOXC4
CHEK1,HSF1
CHEK1,IRF3
CHEK1,JUN
CHEK1,KLF1
CHEK1,KMT2A
CHEK1,MAZ
CHEK1,MEF2A
CHEK1,MEF2C
CHEK1,MEF2D
CHEK1,MITF
CHEK1,MXD1
CHEK1,MYBL2
CHEK1,MYC
CHEK1,MYOD1
CHEK1,MYOG
CHEK1,MYT1
CHEK1,NFATC1
CHEK1,NFATC2
CHEK1,NFATC4
CHEK1,NFKB1
CHEK1,NFKB2
CHEK1,NR4A1
CHEK1,NR4A2
CHEK1,NRF1
CHEK1,PAX2
CHEK1,PDX1
CHEK1,PITX2
CHEK1,POU2F1
CHEK1,POU5F1
CHEK1,RELA
CHEK1,RUNX1
CHEK1,RUNX2
CHEK1,RUNX3
CHEK1,SKI
CHEK1,SMAD1
CHEK1,SMAD3
CHEK1,SMAD4
CHEK1,SMAD5
CHEK1,SMAD9
CHEK1,SNAI1
CHEK1,SOX2
CHEK1,SP1
CHEK1,SP3
CHEK1,SPI1
CHEK1,SREBF1
CHEK1,SRF
CHEK1,STAT1
CHEK1,TAL1
CHEK1,TBP
CHEK1,TCF3
CHEK1,TERF1
CHEK1,TET1
CHEK1,TFCP2
CHEK1,TFDP1
CHEK1,TP53
CHEK1,TP63
CHEK1,TP73
CHEK1,TWIST1
CHEK1,USF1
CHEK1,YBX1
CHEK1,YY1
CHEK1,ZNF281
CHEK1,ZNF322
CHEK1,ZNF350
CHEK2,AIRE
CHEK2,ATF1
CHEK2,ATF2
CHEK2,ATF4
CHEK2,ATF5
CHEK2,CREB1
CHEK2,CREM
CHEK2,CUX1
CHEK2,DDIT3
CHEK2,DLX5
CHEK2,E2F1
CHEK2,E2F2
CHEK2,E2F3
CHEK2,E2F5
CHEK2,E4F1
CHEK2,ELF4
CHEK2,ERF
CHEK2,ETV1
CHEK2,FOS
CHEK2,FOXA2
CHEK2,FOXG1
CHEK2,FOXM1
CHEK2,FOXO1
CHEK2,FOXO3
CHEK2,FOXO4
CHEK2,FOXO6
CHEK2,FOXP3
CHEK2,GATA1
CHEK2,GATA2
CHEK2,GCM1
CHEK2,HAND1
CHEK2,HES5
CHEK2,HIF1A
CHEK2,HMGA1
CHEK2,HOXA11
CHEK2,HOXC4
CHEK2,HSF1
CHEK2,IRF1
CHEK2,IRF3
CHEK2,JUN
CHEK2,KLF1
CHEK2,KMT2A
CHEK2,MAZ
CHEK2,MEF2A
CHEK2,MEF2C
CHEK2,MEF2D
CHEK2,MITF
CHEK2,MXD1
CHEK2,MYBL2
CHEK2,MYC
CHEK2,MYOD1
CHEK2,MYOG
CHEK2,MYT1
CHEK2,NFATC2
CHEK2,NFKB2
CHEK2,NR4A1
CHEK2,NR4A2
CHEK2,NRF1
CHEK2,PDX1
CHEK2,PITX2
CHEK2,POU2F1
CHEK2,POU5F1
CHEK2,RELA
CHEK2,RUNX1
CHEK2,RUNX2
CHEK2,RUNX3
CHEK2,SKI
CHEK2,SMAD1
CHEK2,SMAD3
CHEK2,SMAD4
CHEK2,SOX2
CHEK2,SP1
CHEK2,SP3
CHEK2,SPI1
CHEK2,SREBF1
CHEK2,SRF
CHEK2,STAT1
CHEK2,TAL1
CHEK2,TBP
CHEK2,TEAD1
CHEK2,TEAD2
CHEK2,TEAD3
CHEK2,TEAD4
CHEK2,TERF1
CHEK2,TERF2
CHEK2,TFCP2
CHEK2,TFDP1
CHEK2,TP53
CHEK2,TP73
CHEK2,TWIST1
CHEK2,USF1
CHEK2,YBX1
CHEK2,YY1
CHEK2,ZNF322
CHRM1,TP53
CHRM2,TP53
CHRM4,TP53
CHRNA7,E4F1
CHRNA7,FOXO1
CHRNA7,NEUROD2
CHRNA7,SNAI1
CHRNA7,ZBTB49
CHUK,ATF2
CHUK,CREB1
CHUK,CTCF
CHUK,DLX5
CHUK,E2F1
CHUK,E2F2
CHUK,E2F3
CHUK,E2F4
CHUK,E2F5
CHUK,EGR1
CHUK,ELF4
CHUK,ELK1
CHUK,FOXA2
CHUK,FOXG1
CHUK,FOXO1
CHUK,FOXO3
CHUK,FOXO4
CHUK,FOXO6
CHUK,GATA1
CHUK,GATA2
CHUK,GLI1
CHUK,GLI2
CHUK,GLI3
CHUK,GLIS2
CHUK,HAND1
CHUK,HES5
CHUK,HIF1A
CHUK,HMGA1
CHUK,IKZF3
CHUK,IRF3
CHUK,IRF5
CHUK,IRF7
CHUK,JUN
CHUK,MAX
CHUK,MEF2D
CHUK,MITF
CHUK,MXD1
