"ATF1,AKT2,Neural,DST"
"ATF1,AKT2,Neural,DSTYK"
"ATF1,AKT2,Neural,DYRK1A"
"ATF1,AKT2,Neural,EFCAB2"
"ATF1,AKT2,Neural,EFHB"
"ATF1,AKT2,Neural,EHD1"
"ATF1,AKT2,Neural,EIF1"
"ATF1,AKT2,Neural,EMC3"
"ATF1,AKT2,Neural,ENSA"
"ATF1,AKT2,Neural,EPB41"
"ATF1,AKT2,Neural,FHL2"
"ATF1,AKT2,Neural,FKBP5"
"ATF1,AKT2,Neural,FOSB"
"ATF1,AKT2,Neural,FOXO3"
"ATF1,AKT2,Neural,FOXP1"
"ATF1,AKT2,Neural,FRYL"
"ATF1,AKT2,Neural,FSCN1"
"ATF1,AKT2,Neural,GADD45A"
"ATF1,AKT2,Neural,GALNT10"
"ATF1,AKT2,Neural,GCLC"
"ATF1,AKT2,Neural,GDF15"
"ATF1,AKT2,Neural,GFI1B"
"ATF1,AKT2,Neural,GNA12"
"ATF1,AKT2,Neural,GNAS"
"ATF1,AKT2,Neural,GNL1"
"ATF1,AKT2,Neural,GPSM3"
"ATF1,AKT2,Neural,GRAP2"
"ATF1,AKT2,Neural,GSN"
"ATF1,AKT2,Neural,HBS1L"
"ATF1,AKT2,Neural,HDAC7"
"ATF1,AKT2,Neural,HDGF"
"ATF1,AKT2,Neural,HIRA"
"ATF1,AKT2,Neural,HK1"
"ATF1,AKT2,Neural,HLA-G"
"ATF1,AKT2,Neural,HNRNPL"
"ATF1,AKT2,Neural,HPCAL1"
"ATF1,AKT2,Neural,IBA57"
"ATF1,AKT2,Neural,ID2"
"ATF1,AKT2,Neural,KCNH2"
"ATF1,AKT2,Neural,KLF13"
"ATF1,AKT2,Neural,LIMS1"
"ATF1,AKT2,Neural,LMNA"
"ATF1,AKT2,Neural,LUC7L2"
"ATF1,AKT2,Neural,LYRM1"
"ATF1,AKT2,Neural,MAD1L1"
"ATF1,AKT2,Neural,MAP3K7"
"ATF1,AKT2,Neural,MAPRE2"
"ATF1,AKT2,Neural,MBNL1"
"ATF1,AKT2,Neural,MBNL2"
"ATF1,AKT2,Neural,MED21"
"ATF1,AKT2,Neural,MGRN1"
"ATF1,AKT2,Neural,MICAL2"
"ATF1,AKT2,Neural,MICAL3"
"ATF1,AKT2,Neural,MLXIP"
"ATF1,AKT2,Neural,MPP1"
"ATF1,AKT2,Neural,MRPS22"
"ATF1,AKT2,Neural,MSI2"
"ATF1,AKT2,Neural,MXI1"
"ATF1,AKT2,Neural,MYH10"
